                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                0.71813,                0.56308,                0.95118,                  0.887,                  0.922,                0.94141,                0.79181,                0.61967,                0.53223,                 0.9147,             0.00044576,             0.00044576,             0.00044576
                     40,                0.70871,                0.56244,                0.94814,                0.88484,                0.91715,                0.93733,                0.78999,                0.62201,                0.53731,                0.91628,             0.00041275,             0.00041275,             0.00041275
                     41,                0.73714,                 0.5758,                0.96565,                0.89866,                0.91987,                0.94682,                0.78732,                0.63574,                0.54042,                0.92333,             0.00037974,             0.00037974,             0.00037974
                     42,                0.73199,                0.57153,                0.96395,                0.88435,                0.91984,                 0.9443,                0.78978,                0.63342,                0.54144,                0.92306,             0.00034674,             0.00034674,             0.00034674
                     43,                 0.7073,                0.55498,                0.94868,                 0.8759,                0.92523,                0.93693,                0.78803,                0.62839,                0.55212,                0.91781,             0.00031373,             0.00031373,             0.00031373
                     44,                0.71002,                0.55323,                0.95025,                0.88822,                0.92757,                0.94049,                0.78766,                0.62889,                0.53706,                0.91755,             0.00028072,             0.00028072,             0.00028072
                     45,                0.69894,                0.55056,                0.94629,                0.89436,                0.92651,                0.94413,                0.79359,                0.62526,                0.53075,                0.91505,             0.00024772,             0.00024772,             0.00024772
                     46,                    0.7,                0.53639,                0.95142,                0.89869,                0.91813,                 0.9457,                0.79683,                0.61629,                0.53052,                0.91339,             0.00021471,             0.00021471,             0.00021471
                     47,                0.69288,                0.54531,                0.94079,                0.89555,                0.92632,                0.94514,                0.79913,                0.60348,                0.51909,                0.90578,              0.0001817,              0.0001817,              0.0001817
                     48,                0.67619,                0.52789,                 0.9368,                 0.9006,                 0.9258,                0.94712,                0.80127,                 0.6024,                 0.5182,                0.90642,              0.0001487,              0.0001487,              0.0001487
                     49,                0.67442,                0.52383,                0.93471,                0.90151,                0.92632,                0.94628,                0.80427,                0.59781,                0.51411,                 0.9058,             0.00011569,             0.00011569,             0.00011569
                     50,                0.67877,                0.52664,                0.93393,                 0.9039,                0.92133,                0.94555,                0.80294,                 0.5958,                0.51466,                0.90562,             8.2683e-05,             8.2683e-05,             8.2683e-05
