                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                0.62815,                0.48028,                0.91193,                0.91257,                 0.9128,                 0.9445,                0.79828,                0.62288,                0.49224,                0.89312,              0.0010564,              0.0010564,              0.0010564
                     40,                0.63664,                0.49792,                0.91237,                0.90673,                0.92182,                0.94209,                0.79944,                0.60992,                0.49648,                0.88852,              0.0010399,              0.0010399,              0.0010399
                     41,                0.64333,                0.48983,                0.91626,                0.91048,                0.92558,                  0.946,                0.80737,                0.60747,                0.48446,                0.89133,              0.0010234,              0.0010234,              0.0010234
                     42,                0.64411,                0.51373,                0.91666,                0.91921,                0.92319,                0.95263,                0.80797,                0.60092,                0.49813,                0.88431,              0.0010069,              0.0010069,              0.0010069
                     43,                0.61978,                0.48584,                 0.9125,                0.90251,                0.92043,                0.94107,                0.80834,                0.59214,                0.50715,                0.89075,             0.00099036,             0.00099036,             0.00099036
                     44,                0.62206,                0.48159,                0.91146,                0.90015,                0.92735,                0.93313,                0.79912,                0.59402,                0.50945,                 0.8863,             0.00097386,             0.00097386,             0.00097386
                     45,                0.61469,                 0.4935,                0.90368,                0.89656,                0.92544,                0.93749,                0.80908,                0.58449,                0.48622,                0.88223,             0.00095736,             0.00095736,             0.00095736
                     46,                0.61873,                0.47944,                0.90492,                0.90842,                0.91917,                0.94921,                0.81233,                0.59138,                0.48756,                0.88532,             0.00094085,             0.00094085,             0.00094085
                     47,                0.62118,                0.47087,                0.90745,                0.91049,                0.91509,                0.94756,                0.80236,                0.61999,                0.49265,                0.88411,             0.00092435,             0.00092435,             0.00092435
                     48,                0.62096,                0.46195,                0.90768,                0.91216,                0.91174,                0.93519,                 0.7986,                0.59776,                0.49372,                0.87899,             0.00090785,             0.00090785,             0.00090785
                     49,                0.61284,                0.47308,                 0.9114,                0.91933,                0.90408,                0.94953,                0.81362,                0.58632,                0.48658,                0.87733,             0.00089134,             0.00089134,             0.00089134
                     50,                0.61263,                0.47572,                0.90907,                0.91573,                0.92326,                0.94689,                0.81077,                0.58521,                0.48316,                0.88164,             0.00087484,             0.00087484,             0.00087484
                     51,                0.61792,                0.46171,                0.90656,                0.91555,                0.91402,                0.94107,                0.80707,                0.59012,                0.50892,                0.87935,             0.00085834,             0.00085834,             0.00085834
                     52,                0.61767,                0.46823,                0.90721,                0.89948,                0.92165,                0.92592,                0.80054,                0.56678,                0.49826,                0.87538,             0.00084184,             0.00084184,             0.00084184
                     53,                0.59235,                0.45972,                0.90182,                0.92635,                0.91359,                0.95004,                 0.8201,                0.56977,                0.47206,                0.87075,             0.00082533,             0.00082533,             0.00082533
                     54,                0.60297,                 0.4563,                0.90159,                0.90854,                0.92355,                0.94185,                0.80648,                0.58207,                0.49181,                0.87751,             0.00080883,             0.00080883,             0.00080883
                     55,                0.60356,                0.45233,                0.90451,                0.89868,                0.93765,                0.94626,                0.79384,                0.64912,                0.49513,                0.88795,             0.00079233,             0.00079233,             0.00079233
                     56,                0.62005,                0.45693,                0.90552,                0.90322,                0.91696,                0.93894,                0.80401,                0.59174,                0.50567,                0.87634,             0.00077582,             0.00077582,             0.00077582
                     57,                0.60417,                0.45555,                0.90497,                0.90641,                 0.9311,                0.94966,                0.82172,                0.56841,                 0.4718,                0.87283,             0.00075932,             0.00075932,             0.00075932
                     58,                0.58936,                0.44367,                0.89711,                0.90539,                 0.9286,                0.94926,                0.82553,                0.55788,                0.46821,                0.86952,             0.00074282,             0.00074282,             0.00074282
                     59,                0.58666,                0.44335,                 0.9003,                 0.9081,                0.90828,                0.94041,                0.81075,                0.58756,                0.49867,                0.88103,             0.00072631,             0.00072631,             0.00072631
                     60,                0.59125,                0.45428,                 0.8975,                0.91497,                0.92773,                0.94229,                0.81866,                  0.553,                0.46482,                  0.873,             0.00070981,             0.00070981,             0.00070981
                     61,                0.56941,                0.43766,                0.89102,                0.91644,                0.93103,                0.94212,                  0.805,                0.59983,                0.47283,                0.87134,             0.00069331,             0.00069331,             0.00069331
                     62,                0.59172,                0.44768,                0.89723,                0.92584,                0.91339,                0.95306,                0.81914,                0.57938,                0.47064,                0.87113,              0.0006768,              0.0006768,              0.0006768
                     63,                0.59182,                0.44168,                0.89742,                0.92133,                 0.9167,                0.94829,                0.82762,                0.55168,                0.45759,                0.86647,              0.0006603,              0.0006603,              0.0006603
                     64,                0.56965,                0.42569,                0.89392,                0.91853,                0.91746,                0.94948,                 0.8283,                0.54974,                0.47033,                0.87035,              0.0006438,              0.0006438,              0.0006438
                     65,                0.56913,                 0.4255,                0.89303,                0.90891,                 0.9267,                0.93692,                0.81435,                0.55627,                0.48196,                0.86653,             0.00062729,             0.00062729,             0.00062729
                     66,                0.57274,                0.42709,                0.88834,                0.91339,                0.92763,                0.95272,                0.83251,                0.54401,                 0.4585,                0.86482,             0.00061079,             0.00061079,             0.00061079
                     67,                0.57395,                0.41986,                0.88919,                0.90219,                0.92691,                0.93683,                 0.8167,                0.55168,                0.46748,                0.86341,             0.00059429,             0.00059429,             0.00059429
                     68,                0.57138,                0.42332,                0.89282,                0.92606,                 0.9169,                0.94797,                0.82777,                0.54825,                0.45939,                0.86145,             0.00057778,             0.00057778,             0.00057778
                     69,                0.55868,                0.41786,                0.88877,                0.88928,                0.92869,                0.94349,                0.83295,                0.53244,                0.47629,                0.86387,             0.00056128,             0.00056128,             0.00056128
                     70,                 0.5643,                0.41858,                0.88994,                0.91413,                 0.9355,                0.95344,                0.83935,                0.53013,                0.44393,                0.85917,             0.00054478,             0.00054478,             0.00054478
                     71,                0.55519,                 0.4215,                0.88844,                0.90727,                0.92158,                0.93662,                0.82275,                0.53612,                0.47366,                0.86268,             0.00052827,             0.00052827,             0.00052827
                     72,                0.56437,                0.41911,                0.89004,                0.90639,                0.93019,                 0.9364,                0.82239,                0.54464,                0.46783,                0.86323,             0.00051177,             0.00051177,             0.00051177
                     73,                0.56648,                0.42152,                0.88517,                0.90479,                0.92981,                0.94485,                0.82733,                0.55415,                0.46301,                0.86641,             0.00049527,             0.00049527,             0.00049527
                     74,                0.56141,                0.41321,                0.88895,                0.92095,                0.92618,                0.95089,                0.83344,                0.54086,                0.45538,                0.86462,             0.00047876,             0.00047876,             0.00047876
                     75,                0.55757,                0.40972,                0.88623,                0.91256,                0.92466,                0.94545,                0.83723,                0.52702,                0.45128,                0.86339,             0.00046226,             0.00046226,             0.00046226
                     76,                0.55431,                0.40474,                0.88848,                0.90813,                0.92398,                0.93581,                 0.8221,                0.53482,                0.46292,                0.86376,             0.00044576,             0.00044576,             0.00044576
                     77,                 0.5455,                0.40358,                0.88487,                0.91732,                0.92609,                 0.9442,                 0.8314,                0.53473,                 0.4551,                 0.8625,             0.00042925,             0.00042925,             0.00042925
                     78,                  0.544,                0.40376,                0.88325,                0.91601,                0.92995,                0.94325,                0.83357,                0.52633,                0.45504,                0.86337,             0.00041275,             0.00041275,             0.00041275
                     79,                0.55456,                0.40464,                0.88301,                0.92249,                0.93014,                0.95348,                0.84553,                0.51639,                0.43896,                0.85718,             0.00039625,             0.00039625,             0.00039625
                     80,                0.54667,                0.40473,                0.88341,                  0.903,                0.92919,                0.93451,                0.82681,                0.52179,                0.45478,                0.85849,             0.00037974,             0.00037974,             0.00037974
                     81,                0.53849,                0.39389,                 0.8807,                0.91595,                0.92251,                0.94331,                0.83115,                0.52663,                0.45383,                0.85602,             0.00036324,             0.00036324,             0.00036324
                     82,                0.53943,                0.40173,                0.88488,                0.91611,                0.92951,                 0.9467,                0.83384,                 0.5363,                0.44919,                0.85697,             0.00034674,             0.00034674,             0.00034674
                     83,                0.55141,                 0.4071,                 0.8827,                 0.9161,                0.92062,                0.94377,                0.83474,                0.51175,                0.45348,                0.85574,             0.00033023,             0.00033023,             0.00033023
                     84,                0.53418,                0.38832,                0.87713,                0.92447,                0.92464,                0.94884,                0.84017,                0.51291,                0.43969,                0.85693,             0.00031373,             0.00031373,             0.00031373
                     85,                0.52458,                0.38744,                 0.8801,                0.92306,                0.92394,                0.94742,                0.83751,                0.51907,                0.44028,                0.85793,             0.00029723,             0.00029723,             0.00029723
                     86,                0.52931,                0.38486,                0.87807,                0.92411,                0.91883,                0.94498,                0.83597,                0.51877,                0.44672,                0.85936,             0.00028072,             0.00028072,             0.00028072
                     87,                0.53884,                0.38536,                0.88036,                0.91091,                 0.9391,                 0.9437,                0.83451,                0.51576,                0.44566,                0.85647,             0.00026422,             0.00026422,             0.00026422
                     88,                0.54074,                0.38656,                0.88248,                0.92202,                 0.9289,                0.94585,                0.83276,                0.52565,                0.44453,                0.85497,             0.00024772,             0.00024772,             0.00024772
                     89,                0.54271,                0.38443,                0.87664,                0.91068,                0.93581,                 0.9453,                0.83642,                0.51899,                0.44704,                0.85643,             0.00023121,             0.00023121,             0.00023121
                     90,                 0.5416,                0.37999,                0.87966,                0.91309,                0.94505,                 0.9516,                0.84711,                0.50716,                0.43096,                0.85111,             0.00021471,             0.00021471,             0.00021471
                     91,                0.52109,                0.39078,                0.86718,                 0.9238,                0.92729,                0.95138,                0.84463,                0.50908,                0.43704,                0.85597,             0.00019821,             0.00019821,             0.00019821
                     92,                0.51295,                0.37805,                0.86172,                0.92574,                0.91489,                0.94485,                0.83876,                0.51156,                0.45233,                0.85869,              0.0001817,              0.0001817,              0.0001817
                     93,                 0.5101,                 0.3792,                0.85938,                0.91281,                0.93451,                0.94434,                0.83875,                0.51036,                0.44681,                0.85815,              0.0001652,              0.0001652,              0.0001652
                     94,                 0.5013,                  0.367,                0.85242,                 0.9171,                0.92555,                0.94003,                0.83417,                0.51501,                0.44886,                0.85753,              0.0001487,              0.0001487,              0.0001487
                     95,                0.50221,                 0.3702,                0.85655,                0.90368,                0.93417,                0.93462,                0.83373,                0.50503,                0.45015,                0.85371,             0.00013219,             0.00013219,             0.00013219
                     96,                 0.4964,                 0.3641,                0.85705,                0.91232,                0.92964,                0.93898,                0.84036,                0.49912,                 0.4473,                 0.8508,             0.00011569,             0.00011569,             0.00011569
                     97,                0.49284,                0.35998,                0.85472,                0.91759,                0.92767,                0.94179,                0.84386,                0.49072,                0.43664,                0.84957,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     98,                0.49034,                0.36073,                0.85277,                0.91082,                0.93846,                0.94844,                 0.8487,                0.49557,                0.43413,                0.85029,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     99,                0.49838,                0.35978,                0.85844,                0.91362,                0.93495,                  0.948,                   0.85,                0.48977,                0.43838,                0.85017,              6.618e-05,              6.618e-05,              6.618e-05
                    100,                0.49135,                0.36081,                0.85128,                0.91759,                0.93392,                0.94594,                0.84878,                0.48778,                 0.4383,                0.85082,             4.9677e-05,             4.9677e-05,             4.9677e-05
