                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                0.64564,                0.49619,                0.91922,                0.89429,                0.91504,                0.93595,                0.78905,                0.63015,                0.54022,                0.90145,             0.00070981,             0.00070981,             0.00070981
                     32,                0.64659,                 0.4849,                0.91602,                0.90113,                0.92867,                0.94817,                0.79947,                0.63556,                0.50326,                0.89801,              0.0006768,              0.0006768,              0.0006768
                     33,                0.62466,                0.47941,                0.91496,                0.90588,                0.92942,                0.94358,                0.81285,                0.58533,                0.48439,                0.88142,              0.0006438,              0.0006438,              0.0006438
                     34,                0.61054,                0.47556,                0.90903,                0.89392,                0.92755,                0.93315,                0.80285,                0.57994,                0.49341,                0.88088,             0.00061079,             0.00061079,             0.00061079
                     35,                0.62028,                0.48332,                0.91458,                 0.9133,                0.92553,                0.94383,                0.80037,                0.60945,                0.49289,                0.88377,             0.00057778,             0.00057778,             0.00057778
                     36,                0.60797,                0.46164,                 0.9106,                0.91655,                0.91816,                0.94384,                0.81384,                0.58731,                0.49715,                 0.8888,             0.00054478,             0.00054478,             0.00054478
                     37,                0.60581,                0.46516,                0.90693,                0.91145,                0.92658,                0.94849,                0.79578,                0.64855,                0.48843,                0.88714,             0.00051177,             0.00051177,             0.00051177
                     38,                 0.6011,                 0.4598,                0.90554,                  0.913,                0.92579,                0.95136,                0.82444,                0.56845,                0.47315,                0.87874,             0.00047876,             0.00047876,             0.00047876
                     39,                0.58605,                0.44581,                0.90371,                0.91043,                0.92557,                0.94454,                0.82368,                0.55927,                0.47545,                0.87156,             0.00044576,             0.00044576,             0.00044576
                     40,                 0.5948,                0.45697,                0.90437,                0.92911,                0.90302,                0.94717,                  0.826,                0.55787,                0.48332,                0.87727,             0.00041275,             0.00041275,             0.00041275
                     41,                 0.5962,                 0.4693,                0.89721,                0.91876,                0.90541,                0.94343,                0.81489,                0.57129,                0.49911,                0.88746,             0.00037974,             0.00037974,             0.00037974
                     42,                 0.6096,                0.47465,                0.89605,                0.92213,                 0.9097,                0.94871,                0.82022,                0.57593,                0.48846,                0.88001,             0.00034674,             0.00034674,             0.00034674
                     43,                 0.5967,                0.45687,                0.89496,                 0.9236,                 0.9263,                0.95436,                0.82935,                0.55775,                0.46553,                0.87455,             0.00031373,             0.00031373,             0.00031373
                     44,                0.58194,                0.45385,                0.89115,                0.91006,                0.92645,                0.94936,                0.82503,                0.56155,                0.47221,                0.87475,             0.00028072,             0.00028072,             0.00028072
                     45,                 0.5724,                0.44202,                0.88716,                0.91735,                0.91916,                0.95404,                0.82903,                0.55563,                0.46559,                0.87351,             0.00024772,             0.00024772,             0.00024772
                     46,                0.56266,                0.43086,                0.87718,                0.92417,                0.90853,                 0.9517,                0.83071,                0.54708,                0.47225,                0.86871,             0.00021471,             0.00021471,             0.00021471
                     47,                0.55877,                0.42468,                 0.8802,                0.91321,                0.91393,                0.94278,                0.82846,                0.53314,                0.47072,                0.86641,              0.0001817,              0.0001817,              0.0001817
                     48,                0.55314,                 0.4182,                0.87505,                0.91451,                0.92013,                0.95051,                0.83657,                0.53429,                 0.4702,                0.86524,              0.0001487,              0.0001487,              0.0001487
                     49,                0.54824,                0.41026,                 0.8705,                0.91022,                0.92669,                0.94839,                0.83789,                0.52177,                0.46605,                0.86085,             0.00011569,             0.00011569,             0.00011569
                     50,                0.54267,                0.40817,                 0.8764,                0.90359,                0.92278,                0.94673,                0.83887,                0.51213,                0.46501,                0.86061,             8.2683e-05,             8.2683e-05,             8.2683e-05
