                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6011,                 1.7072,                 1.4106,                0.62766,                0.79274,                0.77416,                0.50072,                 1.1796,                 2.6639,                 1.1101,             0.00041675,             0.00041675,             0.00041675
                      2,                 0.9876,                0.83532,                 1.0659,                0.69718,                0.83025,                0.79669,                0.54015,                 1.0772,                 1.2955,                 1.1167,             0.00083334,             0.00083334,             0.00083334
                      3,                0.94342,                0.74492,                 1.0521,                0.63003,                0.84025,                 0.6834,                0.49898,                 1.0265,                 1.9453,                 1.0753,              0.0012328,              0.0012328,              0.0012328
                      4,                0.93517,                0.73754,                 1.0539,                0.79106,                 0.8616,                0.86087,                0.62339,                0.92881,                0.94999,                 1.0496,               0.001568,               0.001568,               0.001568
                      5,                0.91876,                0.71677,                   1.05,                0.75414,                0.87446,                0.86143,                0.63688,                0.91688,                 1.3057,                 1.0531,               0.001568,               0.001568,               0.001568
                      6,                 0.9464,                0.71478,                 1.0415,                0.80177,                0.87008,                0.88184,                0.66622,                0.88334,                 1.0464,                0.99349,               0.001535,               0.001535,               0.001535
                      7,                0.84077,                0.66527,                 1.0155,                0.84483,                0.86934,                 0.8982,                0.68845,                0.82465,                0.74027,                0.99609,               0.001502,               0.001502,               0.001502
                      8,                0.84519,                0.65427,                 1.0032,                0.88256,                0.89967,                0.92156,                0.72475,                0.79419,                0.62344,                0.97698,               0.001469,               0.001469,               0.001469
                      9,                0.81107,                0.63779,                0.99263,                0.81975,                0.89918,                0.88946,                0.70396,                0.79651,                0.68901,                0.99259,               0.001436,               0.001436,               0.001436
                     10,                0.79991,                0.62684,                0.98495,                0.86535,                0.89939,                0.91209,                0.72177,                0.75844,                 0.6156,                0.94675,              0.0014029,              0.0014029,              0.0014029
                     11,                0.78918,                0.61267,                0.98124,                0.85765,                0.89612,                 0.9138,                0.73194,                0.73693,                0.66492,                0.95785,              0.0013699,              0.0013699,              0.0013699
                     12,                0.77214,                0.59781,                0.97174,                0.90119,                0.91382,                0.93078,                0.74414,                0.73809,                0.58565,                0.94807,              0.0013369,              0.0013369,              0.0013369
                     13,                0.73959,                0.56837,                0.95588,                0.87797,                0.90471,                0.92844,                0.74281,                0.75129,                0.58002,                0.94271,              0.0013039,              0.0013039,              0.0013039
                     14,                0.73966,                0.57914,                0.95916,                0.88101,                0.91595,                0.92536,                0.75337,                0.70737,                0.55911,                0.93731,              0.0012709,              0.0012709,              0.0012709
                     15,                0.72801,                0.56686,                0.96257,                0.88796,                0.91828,                0.92956,                0.76462,                0.68584,                0.56891,                0.92786,              0.0012379,              0.0012379,              0.0012379
                     16,                0.73205,                0.57346,                0.95539,                0.88443,                 0.9157,                0.92143,                 0.7433,                0.72876,                0.58669,                0.92947,              0.0012049,              0.0012049,              0.0012049
                     17,                 0.7404,                0.57339,                0.95638,                0.88509,                0.91638,                0.92816,                0.76249,                0.69105,                0.55703,                0.91958,              0.0011719,              0.0011719,              0.0011719
                     18,                0.71329,                0.55013,                0.94717,                0.88986,                0.91995,                0.92836,                0.76565,                0.67284,                0.54432,                0.92462,              0.0011389,              0.0011389,              0.0011389
                     19,                0.69348,                0.54253,                0.94694,                0.88722,                0.92168,                0.93546,                0.78105,                0.64167,                0.55319,                0.91156,              0.0011059,              0.0011059,              0.0011059
                     20,                0.69201,                0.54415,                0.94236,                0.90809,                0.91308,                0.93673,                0.77448,                0.67249,                0.54012,                0.91266,              0.0010729,              0.0010729,              0.0010729
                     21,                0.69363,                0.54274,                0.93983,                0.88445,                0.90614,                0.92531,                0.75748,                 0.6798,                0.55536,                 0.9124,              0.0010399,              0.0010399,              0.0010399
                     22,                0.67503,                0.53372,                0.93285,                0.89624,                0.90177,                0.93051,                0.76381,                0.69124,                0.53889,                0.91498,              0.0010069,              0.0010069,              0.0010069
                     23,                0.68306,                  0.533,                0.93852,                0.90371,                0.91569,                0.94131,                0.79521,                0.62474,                0.52031,                0.89843,             0.00097386,             0.00097386,             0.00097386
