                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                0.63238,                0.48633,                0.91653,                0.89401,                0.92122,                0.93828,                0.79159,                0.62277,                0.51987,                0.89905,              0.0012599,              0.0012599,              0.0012599
                     40,                0.64166,                0.50174,                0.91395,                0.90665,                 0.9226,                0.93735,                0.79682,                0.62128,                0.51341,                0.89108,              0.0012489,              0.0012489,              0.0012489
                     41,                0.64787,                0.49564,                0.91731,                0.88437,                0.93498,                0.93342,                0.78535,                0.63417,                 0.5087,                0.88923,              0.0012379,              0.0012379,              0.0012379
                     42,                0.66141,                0.52636,                0.92137,                0.90125,                0.91513,                 0.9409,                0.78582,                0.63072,                0.51944,                 0.8959,              0.0012269,              0.0012269,              0.0012269
                     43,                0.64101,                0.49939,                0.91544,                0.89878,                0.91488,                0.93906,                0.79477,                0.60779,                0.52661,                0.88772,              0.0012159,              0.0012159,              0.0012159
                     44,                  0.637,                0.48808,                0.91606,                  0.892,                0.91754,                0.93161,                0.78206,                0.62655,                0.52762,                0.89672,              0.0012049,              0.0012049,              0.0012049
                     45,                0.63372,                0.49651,                0.90959,                0.91068,                 0.9118,                0.93659,                0.80235,                0.59209,                0.50765,                0.87966,              0.0011939,              0.0011939,              0.0011939
                     46,                0.63687,                0.48817,                0.91039,                0.92412,                0.90332,                0.94415,                0.80614,                0.60883,                0.49991,                0.88651,              0.0011829,              0.0011829,              0.0011829
                     47,                0.62918,                0.47816,                0.90983,                0.90224,                0.91167,                0.94442,                0.80549,                0.60446,                0.50643,                 0.8831,              0.0011719,              0.0011719,              0.0011719
                     48,                0.63072,                0.47135,                0.91059,                0.90191,                0.91609,                0.93173,                0.79557,                0.59165,                0.50118,                0.88008,              0.0011609,              0.0011609,              0.0011609
                     49,                0.62562,                0.47983,                0.91337,                0.90629,                 0.9072,                0.94652,                0.80089,                0.61583,                0.51685,                0.87947,              0.0011499,              0.0011499,              0.0011499
                     50,                0.63666,                0.48856,                0.91372,                0.90837,                0.93603,                0.95094,                0.80105,                0.62036,                0.49169,                0.88099,              0.0011389,              0.0011389,              0.0011389
                     51,                0.62371,                 0.4673,                0.90735,                0.89173,                 0.9282,                0.94618,                0.79157,                0.63504,                0.51269,                0.88696,              0.0011279,              0.0011279,              0.0011279
                     52,                0.62522,                0.47002,                0.90974,                0.91407,                0.92283,                0.94525,                0.80891,                0.60468,                0.49931,                 0.8854,              0.0011169,              0.0011169,              0.0011169
                     53,                0.61384,                0.46911,                0.90734,                0.90153,                0.91581,                0.94543,                0.80518,                0.59529,                0.51212,                0.88702,              0.0011059,              0.0011059,              0.0011059
                     54,                0.62274,                0.46973,                 0.9066,                0.89868,                0.91707,                0.92409,                0.79018,                0.58529,                0.50177,                0.88364,              0.0010949,              0.0010949,              0.0010949
                     55,                0.60689,                 0.4577,                0.90521,                0.91074,                0.91648,                 0.9456,                0.81311,                0.58868,                0.49482,                0.87788,              0.0010839,              0.0010839,              0.0010839
                     56,                0.61165,                0.46027,                0.90343,                0.88121,                0.91867,                0.91883,                0.78619,                0.59666,                0.52367,                0.87916,              0.0010729,              0.0010729,              0.0010729
                     57,                0.60993,                0.45944,                0.90815,                0.89645,                0.92238,                0.94134,                0.80498,                0.59768,                0.50143,                  0.879,              0.0010619,              0.0010619,              0.0010619
                     58,                0.61571,                0.46365,                0.90285,                0.91524,                0.89769,                0.94291,                0.79923,                0.60979,                0.50488,                0.88227,              0.0010509,              0.0010509,              0.0010509
                     59,                0.62384,                0.47031,                0.90653,                0.90932,                0.92078,                0.94836,                0.80445,                0.61592,                0.50304,                0.89018,              0.0010399,              0.0010399,              0.0010399
                     60,                0.62241,                0.47471,                0.90357,                0.90429,                0.92236,                0.93644,                0.80047,                0.58037,                0.49132,                0.87775,              0.0010289,              0.0010289,              0.0010289
                     61,                0.59723,                 0.4496,                0.89603,                0.91251,                0.90355,                0.93649,                0.80733,                0.58273,                0.49732,                0.87369,              0.0010179,              0.0010179,              0.0010179
                     62,                0.60178,                0.45208,                0.89802,                0.90894,                0.93177,                0.95252,                0.81263,                0.60292,                0.47272,                0.87452,              0.0010069,              0.0010069,              0.0010069
                     63,                 0.6071,                0.45298,                0.89856,                0.90919,                0.92777,                0.95043,                0.82213,                0.57789,                0.47214,                0.86967,             0.00099587,             0.00099587,             0.00099587
                     64,                0.58597,                0.43296,                0.89718,                0.90229,                0.92408,                0.94294,                 0.8144,                0.56987,                0.49452,                 0.8741,             0.00098486,             0.00098486,             0.00098486
                     65,                0.58794,                0.44447,                0.89787,                0.90591,                0.91765,                0.92991,                0.79697,                0.58675,                0.49469,                0.87774,             0.00097386,             0.00097386,             0.00097386
                     66,                0.59438,                0.44932,                0.89426,                0.89877,                0.92471,                0.93651,                 0.8062,                0.57243,                0.50968,                0.88028,             0.00096286,             0.00096286,             0.00096286
                     67,                0.59247,                0.44476,                0.89522,                0.90373,                0.92301,                0.93506,                0.80449,                0.58752,                0.50089,                0.87226,             0.00095186,             0.00095186,             0.00095186
                     68,                0.59255,                0.44546,                0.89826,                0.91656,                0.92187,                 0.9481,                0.82242,                 0.5604,                0.47004,                0.86717,             0.00094085,             0.00094085,             0.00094085
                     69,                0.57871,                0.43857,                0.89342,                0.91302,                0.91738,                0.94777,                0.81766,                  0.574,                0.49924,                0.87188,             0.00092985,             0.00092985,             0.00092985
                     70,                0.58571,                0.43956,                0.89683,                0.91782,                0.91726,                0.94465,                0.82432,                0.54752,                0.47082,                0.86757,             0.00091885,             0.00091885,             0.00091885
                     71,                0.58281,                0.44468,                 0.8959,                0.90372,                 0.9145,                0.93153,                0.80118,                0.57129,                0.51042,                0.86799,             0.00090785,             0.00090785,             0.00090785
                     72,                0.59251,                0.44758,                0.89851,                0.90874,                0.92085,                0.93839,                0.80753,                0.57916,                 0.4922,                0.87604,             0.00089685,             0.00089685,             0.00089685
                     73,                0.59103,                 0.4449,                0.89316,                 0.9063,                0.91532,                0.94072,                0.80684,                0.59189,                0.49441,                0.87102,             0.00088584,             0.00088584,             0.00088584
                     74,                 0.5872,                0.43726,                0.89477,                0.92108,                0.92156,                0.94876,                  0.823,                0.56938,                0.48747,                0.86889,             0.00087484,             0.00087484,             0.00087484
                     75,                0.58452,                0.43795,                0.89517,                0.90285,                0.92875,                0.93795,                0.81105,                0.57471,                0.47913,                0.87107,             0.00086384,             0.00086384,             0.00086384
                     76,                0.58186,                0.43638,                0.89709,                0.90884,                0.92533,                0.94375,                0.81521,                0.57351,                0.47956,                0.87048,             0.00085284,             0.00085284,             0.00085284
                     77,                0.58453,                0.44332,                0.89373,                0.91428,                0.91423,                0.94309,                0.81714,                0.56211,                0.49933,                0.87027,             0.00084184,             0.00084184,             0.00084184
                     78,                0.58718,                0.43947,                0.89252,                 0.9094,                0.91258,                0.93259,                0.80991,                0.55809,                0.51259,                0.87452,             0.00083083,             0.00083083,             0.00083083
                     79,                0.58945,                0.43278,                0.89026,                0.90314,                0.93685,                0.94523,                 0.8253,                0.55146,                0.46989,                0.86488,             0.00081983,             0.00081983,             0.00081983
                     80,                0.57024,                0.42912,                0.88881,                 0.9183,                0.92415,                0.94644,                0.82878,                0.54377,                0.45123,                 0.8636,             0.00080883,             0.00080883,             0.00080883
                     81,                0.56542,                0.42186,                0.88673,                0.90784,                0.90249,                0.92644,                 0.8025,                0.55745,                0.51624,                0.86651,             0.00079783,             0.00079783,             0.00079783
                     82,                0.56603,                0.43055,                0.89337,                0.90245,                0.89782,                0.92525,                0.79524,                0.57144,                0.55675,                0.87511,             0.00078682,             0.00078682,             0.00078682
                     83,                0.57752,                0.43774,                 0.8894,                 0.9072,                0.91225,                0.93031,                0.79871,                 0.5753,                0.50596,                0.86999,             0.00077582,             0.00077582,             0.00077582
                     84,                0.55947,                0.41863,                0.88483,                0.91558,                0.91352,                0.93998,                0.81736,                0.55432,                0.46787,                0.86659,             0.00076482,             0.00076482,             0.00076482
                     85,                0.55304,                0.41674,                0.88939,                0.91006,                0.93013,                0.94737,                0.82814,                0.54048,                0.45431,                0.86885,             0.00075382,             0.00075382,             0.00075382
                     86,                0.55593,                0.41638,                 0.8852,                0.92148,                0.91852,                0.94644,                0.82461,                0.54898,                0.47091,                 0.8714,             0.00074282,             0.00074282,             0.00074282
                     87,                0.55792,                0.41559,                 0.8871,                0.91449,                0.92141,                0.93636,                0.81879,                0.53958,                0.48216,                0.86894,             0.00073181,             0.00073181,             0.00073181
                     88,                0.55634,                0.42156,                0.88966,                0.90666,                 0.9215,                0.93384,                0.81721,                0.53989,                0.48284,                0.86501,             0.00072081,             0.00072081,             0.00072081
                     89,                0.55932,                0.41983,                0.88317,                0.92374,                0.91817,                 0.9508,                0.82738,                0.56119,                0.46387,                 0.8649,             0.00070981,             0.00070981,             0.00070981
                     90,                0.57665,                0.42409,                0.88986,                0.90428,                 0.9247,                0.94507,                0.82224,                0.55854,                0.47011,                0.86561,             0.00069881,             0.00069881,             0.00069881
                     91,                0.57745,                0.42296,                0.89331,                0.91818,                0.91003,                0.94185,                0.81681,                0.56403,                0.47179,                0.86723,              0.0006878,              0.0006878,              0.0006878
                     92,                0.56465,                0.40171,                0.88587,                 0.9222,                0.92134,                0.94814,                0.83036,                0.53769,                0.46481,                0.86619,              0.0006768,              0.0006768,              0.0006768
                     93,                0.54896,                0.39909,                0.88163,                0.92665,                0.92479,                0.94678,                0.82473,                 0.5543,                0.46262,                0.86572,              0.0006658,              0.0006658,              0.0006658
                     94,                0.54615,                0.40078,                0.88269,                0.91703,                0.92785,                0.94078,                 0.8221,                0.54176,                 0.4808,                0.85962,              0.0006548,              0.0006548,              0.0006548
                     95,                0.54696,                0.39959,                0.88544,                0.92501,                0.92555,                0.94914,                  0.831,                0.53948,                0.45716,                0.86227,              0.0006438,              0.0006438,              0.0006438
                     96,                 0.5473,                0.40879,                0.88564,                0.91986,                0.92232,                0.94218,                0.82739,                0.53505,                0.46561,                0.86411,             0.00063279,             0.00063279,             0.00063279
                     97,                0.55321,                0.40953,                0.88691,                0.93741,                0.92084,                0.94963,                0.83547,                0.53746,                0.45509,                0.86428,             0.00062179,             0.00062179,             0.00062179
                     98,                0.54018,                0.39585,                0.88122,                0.91193,                0.92878,                0.94704,                0.83764,                0.52295,                0.44428,                0.86005,             0.00061079,             0.00061079,             0.00061079
                     99,                0.54876,                0.40197,                0.88323,                0.91612,                0.91664,                0.94763,                0.83484,                0.53279,                0.47555,                0.86162,             0.00059979,             0.00059979,             0.00059979
                    100,                0.54206,                 0.3993,                 0.8835,                 0.9131,                0.93021,                0.94524,                0.83402,                0.53022,                0.46105,                0.85982,             0.00058878,             0.00058878,             0.00058878
                    101,                0.52863,                0.38306,                0.87914,                0.90496,                0.92703,                0.92953,                0.81921,                0.53474,                0.47786,                0.85992,             0.00057778,             0.00057778,             0.00057778
                    102,                0.53769,                0.39433,                0.87759,                 0.9064,                0.92421,                0.94146,                0.82878,                0.54358,                0.47278,                0.86453,             0.00056678,             0.00056678,             0.00056678
                    103,                0.53566,                0.38506,                0.87624,                0.90481,                0.90786,                0.93865,                0.82713,                0.52943,                0.49805,                0.86383,             0.00055578,             0.00055578,             0.00055578
                    104,                0.55159,                0.39827,                0.87546,                0.90592,                 0.9269,                0.94622,                0.83494,                0.52142,                0.46431,                0.85723,             0.00054478,             0.00054478,             0.00054478
                    105,                0.52836,                 0.3828,                0.87621,                0.91161,                0.92735,                0.94342,                0.83257,                0.52664,                0.45433,                0.85993,             0.00053377,             0.00053377,             0.00053377
                    106,                0.54253,                0.39039,                0.87776,                0.92554,                 0.9156,                0.94928,                0.83933,                0.52324,                0.45578,                 0.8603,             0.00052277,             0.00052277,             0.00052277
                    107,                0.53988,                0.38969,                0.87921,                0.93316,                0.90991,                0.94632,                0.83046,                 0.5456,                0.46243,                0.86028,             0.00051177,             0.00051177,             0.00051177
                    108,                0.53424,                0.38192,                0.87797,                0.91993,                0.92426,                0.94374,                 0.8333,                0.53166,                0.46202,                 0.8594,             0.00050077,             0.00050077,             0.00050077
                    109,                0.53759,                 0.3867,                0.87499,                0.91234,                0.92789,                 0.9431,                0.83347,                0.52325,                0.46068,                0.85701,             0.00048976,             0.00048976,             0.00048976
                    110,                0.52783,                0.38386,                0.87985,                0.91883,                0.92379,                0.94745,                0.83751,                0.52318,                0.45396,                0.85574,             0.00047876,             0.00047876,             0.00047876
                    111,                0.51782,                0.37841,                 0.8725,                0.92533,                0.92332,                0.94688,                 0.8399,                0.51514,                0.45037,                0.85405,             0.00046776,             0.00046776,             0.00046776
                    112,                0.52788,                0.39319,                0.87599,                0.92081,                0.92647,                0.94389,                0.83954,                0.51264,                0.45521,                0.85507,             0.00045676,             0.00045676,             0.00045676
                    113,                0.53545,                0.38869,                0.87902,                0.91824,                0.93231,                0.94613,                0.84183,                0.51242,                0.44637,                0.85572,             0.00044576,             0.00044576,             0.00044576
                    114,                0.52364,                0.37414,                0.87255,                0.92398,                0.92849,                0.94378,                0.83535,                0.52185,                0.45127,                0.85782,             0.00043475,             0.00043475,             0.00043475
                    115,                0.52631,                0.37155,                0.87821,                 0.9188,                0.93414,                0.95005,                0.84232,                0.51375,                0.44102,                0.85804,             0.00042375,             0.00042375,             0.00042375
                    116,                0.52411,                0.37075,                0.87474,                0.90983,                0.93455,                0.94463,                0.83009,                0.52961,                0.46301,                 0.8593,             0.00041275,             0.00041275,             0.00041275
                    117,                0.52839,                0.37703,                0.87595,                0.92745,                0.92353,                0.94811,                0.83932,                 0.5184,                0.44269,                0.85637,             0.00040175,             0.00040175,             0.00040175
                    118,                0.51468,                0.37068,                0.87077,                0.91737,                0.93191,                0.94636,                0.83813,                0.51773,                0.44453,                0.85559,             0.00039074,             0.00039074,             0.00039074
                    119,                0.51737,                0.37241,                0.87618,                0.91793,                0.92471,                0.94914,                0.84289,                0.51002,                0.44654,                0.85783,             0.00037974,             0.00037974,             0.00037974
                    120,                0.52588,                 0.3735,                0.88031,                0.92487,                0.92134,                0.94764,                0.84114,                0.50917,                0.44749,                  0.856,             0.00036874,             0.00036874,             0.00036874
                    121,                0.51323,                0.36585,                 0.8722,                 0.9133,                0.93259,                0.94407,                 0.8367,                0.52133,                0.45287,                 0.8549,             0.00035774,             0.00035774,             0.00035774
                    122,                0.51776,                 0.3715,                0.87147,                0.91684,                0.92576,                 0.9465,                0.83689,                0.52307,                0.46571,                0.85332,             0.00034674,             0.00034674,             0.00034674
                    123,                0.50946,                0.36878,                0.86938,                0.92351,                0.92167,                0.94576,                0.84193,                0.50586,                0.44982,                0.85211,             0.00033573,             0.00033573,             0.00033573
                    124,                0.51752,                0.37054,                0.87519,                0.91944,                0.93548,                0.94602,                0.83821,                0.51074,                0.44041,                0.85486,             0.00032473,             0.00032473,             0.00032473
                    125,                 0.5067,                0.36375,                0.87043,                0.92471,                0.92928,                0.94643,                0.84152,                0.50933,                0.43716,                0.85425,             0.00031373,             0.00031373,             0.00031373
                    126,                0.50908,                0.37113,                0.87101,                0.92876,                0.91912,                0.94788,                  0.844,                0.51103,                0.44159,                0.85404,             0.00030273,             0.00030273,             0.00030273
                    127,                0.50838,                0.36319,                0.87155,                0.91242,                0.92599,                0.94572,                0.84051,                0.50669,                0.44556,                0.85222,             0.00029172,             0.00029172,             0.00029172
                    128,                0.50823,                0.36225,                 0.8723,                0.91464,                 0.9275,                0.94553,                0.84219,                0.50513,                0.44917,                0.85247,             0.00028072,             0.00028072,             0.00028072
                    129,                0.51146,                0.36206,                0.86983,                 0.9249,                0.92288,                0.94662,                0.84172,                0.51133,                0.44379,                0.85559,             0.00026972,             0.00026972,             0.00026972
                    130,                0.49941,                0.36025,                0.86784,                0.92305,                0.92333,                0.94433,                0.84123,                0.50461,                0.44341,                0.85272,             0.00025872,             0.00025872,             0.00025872
                    131,                0.49426,                0.34763,                0.86498,                0.92836,                 0.9174,                0.94417,                0.84265,                0.50355,                0.44302,                0.85167,             0.00024772,             0.00024772,             0.00024772
                    132,                0.49815,                0.35575,                0.86684,                0.92702,                0.92178,                0.94805,                0.85062,                0.49765,                0.43847,                 0.8528,             0.00023671,             0.00023671,             0.00023671
                    133,                0.49513,                 0.3543,                0.86662,                0.92901,                0.92802,                0.94923,                0.84841,                0.49797,                0.43738,                0.85249,             0.00022571,             0.00022571,             0.00022571
                    134,                0.48973,                0.34957,                 0.8688,                0.92182,                0.92449,                0.94618,                0.84654,                0.49315,                0.44442,                0.85006,             0.00021471,             0.00021471,             0.00021471
                    135,                0.49479,                 0.3509,                0.86957,                0.92999,                0.91514,                0.94865,                0.84663,                0.50197,                0.44431,                 0.8528,             0.00020371,             0.00020371,             0.00020371
                    136,                0.49341,                0.35145,                0.86615,                0.92887,                0.92295,                0.94915,                0.84722,                0.49954,                0.43366,                0.85098,             0.00019271,             0.00019271,             0.00019271
                    137,                0.50234,                0.35946,                0.86952,                0.92886,                0.93046,                0.95193,                0.85531,                0.48804,                0.42007,                0.84782,              0.0001817,              0.0001817,              0.0001817
                    138,                0.49284,                0.35417,                0.86413,                0.93035,                0.92705,                0.95166,                0.85401,                0.49464,                0.42514,                0.85082,              0.0001707,              0.0001707,              0.0001707
                    139,                0.49348,                0.34717,                0.86674,                0.92157,                0.93345,                0.95176,                0.85571,                0.48988,                 0.4257,                0.84974,              0.0001597,              0.0001597,              0.0001597
                    140,                 0.4978,                0.35245,                 0.8686,                0.92374,                0.93272,                0.94966,                 0.8534,                0.49251,                0.43404,                 0.8513,              0.0001487,              0.0001487,              0.0001487
                    141,                 0.4891,                0.36146,                0.85267,                0.91789,                0.93357,                0.94746,                 0.8492,                0.49864,                0.44145,                 0.8558,              0.0001487,              0.0001487,              0.0001487
                    142,                0.48507,                0.34796,                0.85092,                0.91911,                 0.9334,                0.94664,                0.84787,                0.49989,                0.44443,                0.85578,             0.00012669,             0.00012669,             0.00012669
                    143,                0.47814,                0.35077,                0.84678,                0.90994,                0.92745,                0.94104,                0.84451,                0.49522,                0.45426,                0.85378,             0.00011569,             0.00011569,             0.00011569
                    144,                0.47217,                0.34402,                0.84792,                0.90385,                0.92793,                0.93827,                0.84156,                0.49364,                0.46387,                0.85026,             0.00010469,             0.00010469,             0.00010469
                    145,                0.46584,                0.33775,                0.84688,                0.91366,                0.92549,                0.93942,                0.84228,                0.49247,                0.45986,                0.85191,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    146,                0.46731,                0.33877,                0.84184,                0.91594,                0.92671,                0.93942,                0.84452,                0.49442,                0.45772,                0.85316,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    147,                0.46789,                0.33641,                0.84256,                0.91805,                0.92384,                 0.9361,                0.84177,                0.49083,                0.45999,                 0.8519,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    148,                0.45936,                0.33018,                0.83966,                0.91529,                0.92353,                0.93494,                0.84082,                0.48735,                0.46158,                0.84993,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    149,                0.46092,                0.32911,                  0.843,                0.91695,                0.92309,                0.93652,                0.84397,                0.48559,                0.45889,                 0.8499,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    150,                0.46596,                0.33447,                0.84736,                0.91103,                0.92945,                0.93946,                0.84639,                0.48667,                0.45455,                0.85075,             3.8674e-05,             3.8674e-05,             3.8674e-05
