                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                 0.7663,                0.60775,                0.97125,                0.87464,                0.90843,                0.91926,                0.75028,                0.68526,                0.58437,                0.94227,             0.00080883,             0.00080883,             0.00080883
                     29,                0.76626,                0.59106,                0.97343,                0.87316,                0.90627,                0.92855,                0.75701,                0.68518,                 0.5809,                0.93134,             0.00077582,             0.00077582,             0.00077582
                     30,                 0.7542,                0.58976,                 0.9627,                0.87876,                0.90681,                0.93316,                0.77251,                0.65011,                0.57925,                0.92832,             0.00074282,             0.00074282,             0.00074282
                     31,                0.75903,                0.58946,                0.97247,                0.87841,                0.91393,                 0.9275,                0.76404,                0.67577,                0.58202,                0.93718,             0.00070981,             0.00070981,             0.00070981
                     32,                0.75889,                0.58116,                0.96878,                 0.8764,                0.90631,                0.92257,                0.76189,                 0.6608,                0.57372,                0.94222,              0.0006768,              0.0006768,              0.0006768
                     33,                0.76971,                0.60536,                0.96573,                0.86732,                0.91219,                0.92043,                0.75611,                0.66841,                0.56867,                 0.9337,              0.0006438,              0.0006438,              0.0006438
                     34,                0.77252,                0.59272,                0.97058,                0.87983,                 0.9161,                0.93262,                0.77138,                0.65503,                0.55588,                0.92775,             0.00061079,             0.00061079,             0.00061079
                     35,                0.74192,                0.57197,                 0.9559,                0.87584,                 0.9179,                0.92513,                0.76323,                0.66484,                0.56476,                 0.9298,             0.00057778,             0.00057778,             0.00057778
                     36,                0.73521,                0.56407,                0.95448,                0.86662,                0.91865,                0.93216,                 0.7754,                0.64661,                0.56068,                0.92531,             0.00054478,             0.00054478,             0.00054478
                     37,                0.72556,                0.55873,                0.95225,                0.88204,                0.91749,                0.93799,                0.78228,                0.63716,                0.54674,                0.92059,             0.00051177,             0.00051177,             0.00051177
                     38,                0.71323,                0.54914,                0.95061,                0.88402,                0.92329,                 0.9366,                0.78034,                0.63534,                0.56076,                0.92125,             0.00047876,             0.00047876,             0.00047876
                     39,                0.71788,                 0.5618,                0.95035,                0.87945,                0.92123,                0.93947,                0.78724,                0.62434,                 0.5394,                0.91577,             0.00044576,             0.00044576,             0.00044576
                     40,                0.71086,                0.56235,                0.94737,                0.88562,                0.91948,                0.93921,                0.78757,                 0.6303,                0.54325,                0.91659,             0.00041275,             0.00041275,             0.00041275
                     41,                0.73934,                0.57927,                0.96683,                0.89975,                0.91284,                0.94433,                0.78819,                0.63469,                0.54262,                0.92523,             0.00037974,             0.00037974,             0.00037974
                     42,                 0.7311,                0.57176,                0.96454,                0.88847,                0.92819,                0.94654,                0.79632,                0.62051,                0.53245,                0.92056,             0.00034674,             0.00034674,             0.00034674
                     43,                0.70887,                0.55849,                0.94928,                0.87213,                0.92726,                0.93542,                0.78387,                0.62856,                0.55641,                0.92008,             0.00031373,             0.00031373,             0.00031373
                     44,                 0.7105,                0.55676,                0.95042,                0.89925,                0.91465,                0.94219,                0.79039,                0.62237,                0.53913,                0.91775,             0.00028072,             0.00028072,             0.00028072
                     45,                0.69764,                0.54975,                0.94514,                0.89264,                 0.9247,                0.94339,                0.79258,                0.61848,                0.52663,                0.91844,             0.00024772,             0.00024772,             0.00024772
                     46,                 0.7012,                0.53239,                0.95392,                 0.8904,                0.92641,                0.94642,                0.79833,                0.61197,                0.52493,                0.91278,             0.00021471,             0.00021471,             0.00021471
                     47,                  0.694,                0.54467,                0.94121,                0.89544,                0.92387,                0.94606,                0.80012,                0.60305,                0.52377,                 0.9069,              0.0001817,              0.0001817,              0.0001817
                     48,                0.67547,                0.52471,                0.93737,                0.89279,                 0.9283,                0.94493,                0.80206,                0.60219,                0.51996,                0.90811,              0.0001487,              0.0001487,              0.0001487
                     49,                0.67363,                0.52324,                 0.9346,                0.90134,                0.92581,                 0.9459,                0.80383,                0.59838,                0.51603,                0.90788,             0.00011569,             0.00011569,             0.00011569
                     50,                0.67913,                0.52493,                0.93286,                0.89785,                0.92795,                0.94595,                0.80402,                0.59451,                0.51456,                 0.9069,             8.2683e-05,             8.2683e-05,             8.2683e-05
