                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                0.81192,                0.62935,                0.98578,                0.84935,                0.88345,                0.90505,                0.70942,                0.80873,                0.66712,                 0.9805,              0.0013039,              0.0013039,              0.0013039
                     14,                0.82069,                0.64273,                0.98993,                0.86688,                0.88847,                0.90749,                0.71794,                0.78224,                0.64336,                0.97754,              0.0012709,              0.0012709,              0.0012709
                     15,                0.80772,                0.62015,                0.98811,                0.85035,                0.88107,                0.90416,                0.70059,                0.82117,                0.65036,                0.97915,              0.0012379,              0.0012379,              0.0012379
                     16,                0.81115,                0.62931,                0.98557,                0.83734,                0.89671,                0.89759,                0.71914,                0.76894,                0.64789,                0.96448,              0.0012049,              0.0012049,              0.0012049
                     17,                0.80601,                 0.6276,                0.98196,                0.84152,                0.89794,                0.89884,                0.71267,                0.78614,                 0.6308,                 0.9699,              0.0011719,              0.0011719,              0.0011719
                     18,                0.79688,                0.61282,                0.97371,                0.85842,                0.90143,                0.92022,                0.74477,                0.72874,                0.61074,                 0.9544,              0.0011389,              0.0011389,              0.0011389
                     19,                0.76114,                0.59775,                0.97428,                0.87504,                0.90857,                0.92012,                  0.741,                0.73111,                0.61631,                0.95668,              0.0011059,              0.0011059,              0.0011059
                     20,                0.76849,                0.59801,                0.96976,                0.87029,                0.90234,                0.91938,                0.72043,                0.77638,                0.65159,                0.98369,              0.0010729,              0.0010729,              0.0010729
                     21,                0.77006,                0.59176,                 0.9732,                0.86144,                0.88068,                0.91071,                0.74235,                0.72082,                 0.6133,                 0.9565,              0.0010399,              0.0010399,              0.0010399
                     22,                0.75391,                0.58371,                0.96302,                0.87545,                0.90345,                0.93449,                0.74784,                0.74513,                0.60064,                0.96137,              0.0010069,              0.0010069,              0.0010069
                     23,                0.76488,                0.59171,                0.96795,                0.88203,                0.90473,                0.93098,                0.75999,                0.71048,                0.57043,                0.94364,             0.00097386,             0.00097386,             0.00097386
                     24,                 0.7456,                0.57328,                0.95815,                0.87345,                0.89844,                0.92822,                0.74947,                0.73621,                0.59962,                0.94299,             0.00094085,             0.00094085,             0.00094085
                     25,                 0.7488,                0.56695,                0.95647,                0.86428,                0.90816,                0.92369,                0.76025,                0.70599,                0.58789,                0.93595,             0.00090785,             0.00090785,             0.00090785
                     26,                0.74615,                0.57831,                0.95513,                0.87973,                0.90661,                0.93036,                0.77183,                 0.6784,                0.56835,                0.93164,             0.00087484,             0.00087484,             0.00087484
                     27,                0.72841,                0.55848,                0.95277,                0.88765,                 0.9097,                0.93896,                 0.7718,                0.68271,                0.58531,                0.92961,             0.00084184,             0.00084184,             0.00084184
                     28,                0.73443,                0.56769,                0.95264,                0.88236,                0.90223,                0.93003,                0.77107,                0.68056,                0.56267,                0.92588,             0.00080883,             0.00080883,             0.00080883
                     29,                0.71167,                0.55455,                0.94469,                0.89293,                 0.9105,                0.93719,                0.77689,                0.67916,                0.56117,                0.92619,             0.00077582,             0.00077582,             0.00077582
                     30,                0.73455,                0.56254,                0.95402,                0.86967,                0.91125,                0.91828,                0.75885,                0.68675,                0.56834,                0.93487,             0.00074282,             0.00074282,             0.00074282
                     31,                0.72886,                0.55572,                0.95054,                0.88258,                0.90594,                0.93078,                0.76635,                0.68202,                0.59907,                0.92875,             0.00070981,             0.00070981,             0.00070981
                     32,                0.72895,                0.54504,                0.94682,                0.87777,                0.91211,                0.92163,                0.76324,                0.68013,                0.56149,                0.92743,              0.0006768,              0.0006768,              0.0006768
                     33,                 0.7058,                0.53661,                0.94305,                0.89587,                0.92008,                0.94084,                0.78388,                0.67506,                0.54718,                0.92335,              0.0006438,              0.0006438,              0.0006438
                     34,                0.69139,                0.53846,                0.94012,                0.88105,                 0.9113,                0.92443,                0.76983,                 0.6592,                0.56318,                0.91827,             0.00061079,             0.00061079,             0.00061079
                     35,                0.70641,                0.54208,                0.94464,                0.89025,                0.91646,                0.93523,                0.76496,                0.70304,                0.56051,                0.92721,             0.00057778,             0.00057778,             0.00057778
                     36,                0.68892,                0.53122,                0.94105,                0.89531,                0.91521,                0.93758,                0.78423,                0.66466,                0.55472,                 0.9227,             0.00054478,             0.00054478,             0.00054478
                     37,                0.68815,                0.52221,                 0.9355,                0.88976,                 0.9159,                0.93657,                0.78517,                0.65565,                0.53441,                0.91592,             0.00051177,             0.00051177,             0.00051177
                     38,                0.67943,                0.52218,                0.93402,                0.88393,                0.90934,                0.93742,                0.79253,                0.64244,                0.56318,                0.91718,             0.00047876,             0.00047876,             0.00047876
                     39,                0.66477,                0.50879,                0.93087,                0.88297,                0.91334,                0.93277,                0.78331,                0.64614,                 0.5387,                0.91538,             0.00044576,             0.00044576,             0.00044576
                     40,                0.68104,                0.51946,                0.93156,                0.89224,                0.92326,                0.93996,                0.79822,                0.62561,                0.52195,                0.90844,             0.00041275,             0.00041275,             0.00041275
                     41,                0.71495,                0.57931,                0.95396,                0.89568,                0.92055,                0.94133,                0.78701,                0.65369,                0.53623,                0.92031,             0.00041275,             0.00041275,             0.00041275
                     42,                0.69507,                0.53756,                0.94372,                0.91055,                0.91473,                 0.9475,                0.79249,                 0.6485,                0.53458,                 0.9251,             0.00034674,             0.00034674,             0.00034674
                     43,                0.69547,                0.53602,                0.94244,                0.89418,                0.92191,                0.94373,                0.79629,                0.63786,                0.53359,                0.91927,             0.00031373,             0.00031373,             0.00031373
                     44,                0.66548,                0.52134,                0.93521,                0.90173,                0.91089,                0.94395,                0.79845,                0.63752,                0.53243,                0.91651,             0.00028072,             0.00028072,             0.00028072
                     45,                0.67108,                0.51142,                0.93552,                 0.8983,                0.91629,                0.94636,                 0.8002,                0.63095,                0.51903,                0.90857,             0.00024772,             0.00024772,             0.00024772
                     46,                0.65997,                0.49382,                0.92641,                0.89672,                0.91665,                0.94575,                 0.8032,                0.62373,                0.51437,                0.91118,             0.00021471,             0.00021471,             0.00021471
                     47,                0.65767,                0.49755,                0.92537,                0.90002,                0.91481,                0.94634,                0.80413,                0.62626,                0.51684,                0.90828,              0.0001817,              0.0001817,              0.0001817
                     48,                0.65093,                0.49582,                0.92231,                0.89746,                0.91592,                0.94308,                0.80453,                0.61353,                0.52089,                0.90728,              0.0001487,              0.0001487,              0.0001487
                     49,                0.63984,                0.48485,                0.91876,                0.89747,                0.92368,                0.94555,                0.80902,                0.60827,                0.51277,                0.90252,             0.00011569,             0.00011569,             0.00011569
                     50,                0.64547,                0.49034,                0.92627,                0.89765,                0.92733,                0.94733,                0.80971,                0.60845,                0.50942,                0.90259,             8.2683e-05,             8.2683e-05,             8.2683e-05
