                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                0.65706,                0.52993,                0.93152,                0.89097,                0.91739,                0.92214,                0.77316,                 0.6196,                0.52313,                 0.8991,             0.00080883,             0.00080883,             0.00080883
                     29,                0.66751,                0.52614,                0.92723,                 0.9049,                 0.9262,                0.94787,                0.80123,                0.59661,                0.50879,                0.89325,             0.00077582,             0.00077582,             0.00077582
                     30,                0.64604,                0.50327,                0.91841,                0.90078,                0.92167,                0.95029,                0.80006,                0.60095,                0.50134,                0.89587,             0.00074282,             0.00074282,             0.00074282
                     31,                0.65766,                 0.5075,                0.92555,                0.90209,                0.92113,                0.94638,                0.80011,                0.59523,                0.50578,                0.89091,             0.00070981,             0.00070981,             0.00070981
                     32,                0.64414,                0.49165,                0.91439,                0.90022,                0.92557,                0.94315,                 0.7989,                0.58698,                0.51294,                0.88776,              0.0006768,              0.0006768,              0.0006768
                     33,                0.64284,                 0.4951,                0.91871,                0.89943,                  0.934,                0.93954,                0.80126,                0.57823,                0.49319,                0.88535,              0.0006438,              0.0006438,              0.0006438
                     34,                 0.6315,                0.48694,                 0.9161,                0.90986,                0.92971,                0.94935,                 0.8133,                  0.567,                0.48023,                0.88303,             0.00061079,             0.00061079,             0.00061079
                     35,                 0.6016,                0.47462,                0.91019,                0.90897,                0.92077,                 0.9477,                0.81395,                0.56345,                 0.4842,                0.88575,             0.00057778,             0.00057778,             0.00057778
                     36,                0.62882,                0.49701,                0.91804,                0.91599,                0.91935,                 0.9484,                0.81437,                0.57018,                0.48385,                0.88778,             0.00054478,             0.00054478,             0.00054478
                     37,                0.61741,                 0.4866,                0.91264,                0.91041,                0.92365,                0.94518,                0.80695,                0.56669,                0.49178,                0.88369,             0.00051177,             0.00051177,             0.00051177
                     38,                0.61601,                 0.4764,                0.91216,                0.90809,                0.91701,                0.93994,                  0.803,                0.57848,                0.49494,                0.88507,             0.00047876,             0.00047876,             0.00047876
                     39,                0.61078,                0.46502,                0.91292,                0.91781,                0.91742,                0.94179,                0.81229,                0.56271,                0.48593,                0.88424,             0.00044576,             0.00044576,             0.00044576
                     40,                0.61556,                0.47129,                0.91255,                0.91537,                0.92006,                0.94837,                0.81199,                0.56733,                0.49044,                0.88442,             0.00041275,             0.00041275,             0.00041275
                     41,                0.62009,                0.48627,                0.90156,                0.91011,                 0.9126,                0.93683,                0.80459,                0.56069,                0.50148,                 0.8854,             0.00037974,             0.00037974,             0.00037974
                     42,                0.60884,                0.47186,                0.89352,                0.90866,                0.91999,                0.94389,                 0.8119,                0.54582,                0.48705,                0.87832,             0.00034674,             0.00034674,             0.00034674
                     43,                 0.5953,                0.45439,                0.89159,                0.90019,                 0.9276,                0.94794,                0.81992,                0.54265,                0.48043,                0.87622,             0.00031373,             0.00031373,             0.00031373
                     44,                0.59312,                0.45871,                0.89667,                 0.9056,                0.92332,                0.93217,                0.80272,                0.54992,                0.48839,                0.87807,             0.00028072,             0.00028072,             0.00028072
                     45,                0.58355,                0.44848,                0.88797,                0.91339,                0.92697,                0.94648,                0.81996,                0.54496,                0.47613,                0.87621,             0.00024772,             0.00024772,             0.00024772
                     46,                0.57743,                0.44809,                0.88322,                 0.9099,                0.92757,                0.94955,                 0.8247,                0.53748,                0.48099,                 0.8762,             0.00021471,             0.00021471,             0.00021471
                     47,                0.56202,                0.43298,                0.88265,                0.91188,                0.92302,                0.93883,                0.81632,                0.52952,                0.47851,                0.87163,              0.0001817,              0.0001817,              0.0001817
                     48,                0.56516,                0.42954,                0.87571,                0.90621,                0.92914,                0.94217,                0.82178,                0.52165,                0.47116,                0.87115,              0.0001487,              0.0001487,              0.0001487
                     49,                0.55406,                0.42493,                0.87888,                0.92149,                0.91442,                0.94407,                0.82849,                0.51759,                0.46749,                 0.8692,             0.00011569,             0.00011569,             0.00011569
                     50,                0.55133,                 0.4242,                0.87276,                0.91143,                0.91492,                 0.9428,                 0.8277,                0.51288,                 0.4722,                0.86781,             8.2683e-05,             8.2683e-05,             8.2683e-05
