                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.67898,                 0.5322,                0.93681,                0.89915,                0.90343,                0.93187,                0.78493,                0.64599,                0.53613,                0.90877,             0.00097386,             0.00097386,             0.00097386
                     24,                0.68238,                0.52457,                0.92804,                0.88305,                0.92117,                 0.9206,                0.76899,                0.64676,                0.54798,                 0.9058,             0.00094085,             0.00094085,             0.00094085
                     25,                0.66907,                0.51495,                0.92802,                0.87008,                0.91417,                0.92754,                0.77855,                0.64235,                0.54609,                0.89892,             0.00090785,             0.00090785,             0.00090785
                     26,                0.67303,                0.52853,                0.92974,                0.90018,                 0.9091,                0.92805,                0.77903,                0.64287,                0.52569,                0.89744,             0.00087484,             0.00087484,             0.00087484
                     27,                0.65816,                0.51131,                0.92559,                0.88948,                0.91865,                0.93634,                0.78505,                0.64279,                 0.5344,                0.89635,             0.00084184,             0.00084184,             0.00084184
                     28,                0.65228,                0.51382,                0.92171,                0.91013,                0.91394,                0.94457,                0.80139,                0.61937,                0.50829,                 0.8925,             0.00080883,             0.00080883,             0.00080883
                     29,                0.64289,                0.50659,                0.91831,                0.89389,                0.92228,                0.94028,                0.79991,                0.60804,                0.52053,                0.88697,             0.00077582,             0.00077582,             0.00077582
                     30,                0.64699,                0.50502,                0.92319,                0.88794,                0.91497,                0.91613,                0.77585,                0.61484,                0.53923,                0.89909,             0.00074282,             0.00074282,             0.00074282
                     31,                0.64789,                0.49741,                0.91872,                0.90278,                0.92675,                0.94523,                0.79268,                0.62323,                0.50823,                0.89702,             0.00070981,             0.00070981,             0.00070981
                     32,                0.64951,                0.48204,                0.91631,                0.90706,                0.92463,                0.94156,                0.80175,                0.60983,                0.49479,                0.89099,              0.0006768,              0.0006768,              0.0006768
                     33,                0.62831,                0.47231,                0.91509,                 0.9035,                0.90591,                0.94193,                0.80905,                0.59153,                0.49994,                0.88612,              0.0006438,              0.0006438,              0.0006438
                     34,                0.61715,                0.47984,                0.91059,                0.91098,                0.91963,                0.93207,                0.80252,                 0.5762,                0.49572,                0.87511,             0.00061079,             0.00061079,             0.00061079
                     35,                0.62066,                0.48368,                0.91362,                0.91495,                0.91034,                0.94091,                0.79676,                0.62231,                 0.4947,                0.88604,             0.00057778,             0.00057778,             0.00057778
                     36,                0.60818,                0.46339,                0.91012,                0.90927,                0.92056,                0.94643,                0.82034,                0.57062,                0.48818,                0.88001,             0.00054478,             0.00054478,             0.00054478
                     37,                 0.6018,                0.46488,                0.90418,                 0.9085,                0.91815,                0.94675,                0.80051,                0.63039,                0.48575,                0.88641,             0.00051177,             0.00051177,             0.00051177
                     38,                0.60194,                0.46086,                 0.9058,                0.92736,                0.91566,                0.94986,                0.81477,                0.58524,                0.48096,                 0.8824,             0.00047876,             0.00047876,             0.00047876
                     39,                0.58836,                 0.4487,                0.90444,                0.91665,                0.91676,                0.94631,                0.82087,                0.56249,                0.47361,                0.87519,             0.00044576,             0.00044576,             0.00044576
                     40,                0.59153,                0.45569,                0.90252,                0.91325,                0.92903,                 0.9493,                0.82567,                0.56184,                0.46939,                0.87697,             0.00041275,             0.00041275,             0.00041275
                     41,                 0.5967,                0.46538,                0.89499,                0.91001,                0.91858,                0.94639,                0.82096,                0.56678,                0.47889,                0.87905,             0.00037974,             0.00037974,             0.00037974
                     42,                0.61107,                0.47089,                0.89646,                0.90748,                0.92133,                0.94211,                0.81253,                 0.5798,                0.48906,                0.87546,             0.00034674,             0.00034674,             0.00034674
                     43,                0.59826,                0.45557,                 0.8936,                0.89591,                0.92598,                0.94428,                0.81635,                0.56584,                0.49897,                0.87268,             0.00031373,             0.00031373,             0.00031373
                     44,                0.57988,                0.45658,                0.88847,                0.90653,                0.92337,                 0.9446,                0.81841,                0.56439,                0.47952,                0.87348,             0.00028072,             0.00028072,             0.00028072
                     45,                 0.5701,                0.44587,                0.88625,                0.91337,                0.92986,                0.95608,                0.83224,                0.54749,                0.45904,                0.87063,             0.00024772,             0.00024772,             0.00024772
                     46,                0.56377,                0.43818,                0.87716,                0.90931,                0.92881,                 0.9499,                0.83002,                0.54782,                0.46044,                0.86747,             0.00021471,             0.00021471,             0.00021471
                     47,                0.56091,                 0.4253,                0.88125,                0.90191,                 0.9331,                0.94364,                0.82767,                0.54009,                0.46512,                0.86947,              0.0001817,              0.0001817,              0.0001817
                     48,                0.55356,                0.42053,                0.87506,                0.90802,                 0.9257,                0.94476,                0.83074,                 0.5277,                0.46553,                0.86284,              0.0001487,              0.0001487,              0.0001487
                     49,                0.54832,                0.41078,                0.87119,                 0.8983,                0.93248,                0.93931,                0.82822,                 0.5245,                0.46432,                0.86228,             0.00011569,             0.00011569,             0.00011569
                     50,                0.54504,                0.40973,                0.87781,                0.88854,                0.93472,                0.93638,                0.82482,                0.51691,                0.46994,                0.86098,             8.2683e-05,             8.2683e-05,             8.2683e-05
