                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.81893,                0.64688,                0.99325,                0.85139,                0.90245,                 0.8973,                0.72036,                0.72942,                0.62187,                0.97277,               0.001436,               0.001436,               0.001436
                     24,                 0.7974,                0.61636,                0.98298,                0.86852,                0.90998,                0.93003,                0.74722,                0.71545,                0.60247,                0.95203,               0.001425,               0.001425,               0.001425
                     25,                0.81788,                0.63343,                0.98925,                0.86134,                0.90544,                0.91928,                0.73758,                0.73454,                0.61699,                0.95789,              0.0014139,              0.0014139,              0.0014139
                     26,                0.79973,                0.63735,                0.99023,                 0.8538,                0.89605,                 0.9149,                0.74364,                0.70037,                0.59731,                0.95097,              0.0014029,              0.0014029,              0.0014029
                     27,                0.80506,                0.61176,                0.98102,                0.87803,                0.91096,                0.93092,                0.74536,                0.71557,                0.59909,                0.94989,              0.0013919,              0.0013919,              0.0013919
                     28,                0.79207,                0.63536,                0.98286,                0.85911,                0.89501,                0.91762,                0.74304,                0.71393,                 0.6116,                0.95421,              0.0013809,              0.0013809,              0.0013809
                     29,                0.79451,                0.62064,                0.98452,                0.87095,                0.91018,                0.92405,                0.74627,                0.70377,                0.60611,                0.94636,              0.0013699,              0.0013699,              0.0013699
                     30,                0.78704,                0.61157,                0.97371,                0.88022,                0.90026,                0.92706,                0.76312,                0.67273,                0.59899,                 0.9376,              0.0013589,              0.0013589,              0.0013589
                     31,                0.78754,                0.60876,                0.98162,                0.86987,                 0.9038,                0.91639,                0.75267,                0.68585,                0.59343,                0.93951,              0.0013479,              0.0013479,              0.0013479
                     32,                0.78178,                0.59819,                 0.9761,                0.86029,                0.90425,                0.91004,                0.73387,                0.71014,                0.60627,                 0.9501,              0.0013369,              0.0013369,              0.0013369
                     33,                0.80058,                0.63214,                 0.9775,                0.86125,                 0.9214,                0.91391,                0.74507,                0.69562,                0.58227,                0.95845,              0.0013259,              0.0013259,              0.0013259
                     34,                0.78643,                0.60848,                0.97595,                0.88253,                0.90825,                0.93061,                0.75895,                0.67848,                0.57693,                0.94116,              0.0013149,              0.0013149,              0.0013149
                     35,                0.75855,                 0.5883,                0.96302,                0.85268,                0.91781,                0.92384,                 0.7567,                 0.6848,                0.58123,                0.93458,              0.0013039,              0.0013039,              0.0013039
                     36,                0.77678,                0.60072,                0.96644,                0.86752,                0.91826,                0.92815,                0.74977,                0.69987,                0.60559,                0.93467,              0.0012929,              0.0012929,              0.0012929
                     37,                0.76731,                0.58718,                0.96272,                0.86915,                0.90904,                0.93242,                   0.76,                0.68842,                0.58031,                0.93432,              0.0012819,              0.0012819,              0.0012819
                     38,                0.74562,                0.57929,                0.96127,                 0.8703,                0.91931,                0.92315,                 0.7498,                0.70041,                0.59445,                0.93883,              0.0012709,              0.0012709,              0.0012709
                     39,                0.76206,                0.58905,                0.96364,                0.88153,                0.91034,                0.93571,                0.76813,                0.66625,                0.56539,                0.92713,              0.0012599,              0.0012599,              0.0012599
                     40,                0.74809,                0.59019,                0.95912,                0.88015,                0.91517,                 0.9327,                0.77429,                0.65602,                0.57417,                0.92671,              0.0012489,              0.0012489,              0.0012489
                     41,                0.74095,                0.58526,                  0.955,                0.88037,                0.91505,                0.92805,                0.76343,                0.65649,                0.56734,                0.92709,              0.0012379,              0.0012379,              0.0012379
                     42,                 0.7481,                0.57648,                0.95635,                0.89455,                0.91299,                0.93779,                 0.7723,                0.66847,                0.56938,                0.93618,              0.0012269,              0.0012269,              0.0012269
                     43,                0.76083,                0.59178,                0.96412,                0.87964,                0.91427,                 0.9311,                0.76138,                0.68644,                0.58532,                0.93595,              0.0012159,              0.0012159,              0.0012159
                     44,                0.74184,                0.56936,                0.95876,                0.88771,                0.91295,                0.92335,                0.76618,                0.65495,                0.58182,                0.93237,              0.0012049,              0.0012049,              0.0012049
                     45,                 0.7453,                0.58062,                0.96419,                0.89158,                0.91166,                0.93507,                0.76107,                 0.6777,                0.56675,                0.92907,              0.0011939,              0.0011939,              0.0011939
                     46,                 0.7417,                0.57763,                0.96048,                0.87309,                0.91649,                0.93341,                0.77256,                0.65994,                0.57034,                0.92579,              0.0011829,              0.0011829,              0.0011829
                     47,                0.72973,                 0.5626,                0.95812,                0.89264,                0.91294,                0.94215,                  0.783,                0.64604,                0.56626,                0.92246,              0.0011719,              0.0011719,              0.0011719
                     48,                 0.7523,                0.57305,                0.95424,                0.88146,                0.91194,                0.92469,                0.77076,                0.64555,                 0.5579,                0.92641,              0.0011609,              0.0011609,              0.0011609
                     49,                0.74877,                 0.5789,                0.95819,                0.88912,                0.91155,                0.93501,                0.77804,                0.64007,                0.56304,                0.92132,              0.0011499,              0.0011499,              0.0011499
                     50,                0.72058,                0.55395,                0.95334,                0.89239,                0.90806,                0.93703,                0.77782,                0.65388,                 0.5637,                0.92468,              0.0011389,              0.0011389,              0.0011389
                     51,                0.73041,                0.56649,                0.95371,                0.86839,                0.91721,                 0.9258,                0.76771,                0.65398,                0.56362,                0.92053,              0.0011279,              0.0011279,              0.0011279
                     52,                0.72917,                0.57793,                0.95538,                0.87378,                0.92139,                0.92785,                0.77327,                 0.6396,                0.55756,                0.91849,              0.0011169,              0.0011169,              0.0011169
                     53,                0.73432,                0.57008,                0.95457,                0.88142,                0.91889,                0.94037,                0.78138,                0.64856,                0.57474,                0.92358,              0.0011059,              0.0011059,              0.0011059
                     54,                0.73876,                0.57291,                0.95492,                0.88416,                0.91934,                0.93371,                0.77578,                0.63011,                0.56256,                0.91528,              0.0010949,              0.0010949,              0.0010949
                     55,                0.71594,                0.55114,                0.94881,                0.88359,                0.92851,                0.93531,                0.78122,                0.63641,                0.54068,                0.91608,              0.0010839,              0.0010839,              0.0010839
                     56,                0.72271,                0.55278,                0.94772,                0.89938,                0.90371,                 0.9438,                0.78986,                0.63388,                0.55438,                0.91603,              0.0010729,              0.0010729,              0.0010729
                     57,                0.70409,                0.55169,                 0.9409,                0.88331,                0.91894,                0.94259,                0.78843,                0.63763,                0.53744,                 0.9138,              0.0010619,              0.0010619,              0.0010619
                     58,                0.71141,                0.55423,                0.94595,                0.88832,                0.91822,                0.94324,                0.79074,                0.63364,                0.54522,                0.91553,              0.0010509,              0.0010509,              0.0010509
                     59,                0.70012,                0.54269,                0.94346,                0.89635,                0.92291,                0.94006,                0.79125,                0.61952,                0.53617,                0.91123,              0.0010399,              0.0010399,              0.0010399
                     60,                0.70289,                0.54553,                0.94613,                0.87416,                0.93134,                0.93335,                0.78577,                0.61572,                0.54972,                0.91011,              0.0010289,              0.0010289,              0.0010289
                     61,                0.70227,                0.53757,                0.94164,                0.89833,                0.90814,                0.94161,                0.79289,                0.62504,                0.54875,                 0.9162,              0.0010179,              0.0010179,              0.0010179
                     62,                0.68873,                 0.5362,                 0.9379,                0.88247,                0.91857,                0.94505,                0.78969,                0.62826,                0.55505,                0.91392,              0.0010069,              0.0010069,              0.0010069
                     63,                0.69268,                 0.5419,                  0.941,                0.86909,                0.91086,                0.91486,                0.76856,                 0.6274,                0.54851,                0.91884,             0.00099587,             0.00099587,             0.00099587
                     64,                 0.6983,                0.53364,                0.93785,                0.89548,                0.91757,                0.94733,                0.79432,                0.62907,                0.53469,                0.91487,             0.00098486,             0.00098486,             0.00098486
                     65,                0.71317,                0.54401,                0.94598,                0.88081,                0.93115,                0.94052,                0.78558,                0.63508,                0.53566,                0.91351,             0.00097386,             0.00097386,             0.00097386
                     66,                0.70663,                0.54413,                0.94035,                0.90023,                0.91005,                0.93584,                  0.787,                0.62715,                 0.5377,                0.91608,             0.00096286,             0.00096286,             0.00096286
                     67,                0.69153,                0.53529,                0.94271,                0.88625,                  0.921,                0.93802,                0.79288,                0.61325,                 0.5325,                0.91145,             0.00095186,             0.00095186,             0.00095186
                     68,                0.69395,                0.53126,                0.94137,                0.88305,                0.92317,                0.93113,                0.78364,                0.62125,                0.53513,                0.91058,             0.00094085,             0.00094085,             0.00094085
                     69,                0.68885,                0.52189,                0.93739,                0.88941,                 0.9247,                0.93381,                0.78711,                0.62101,                0.53943,                0.91301,             0.00092985,             0.00092985,             0.00092985
                     70,                0.71085,                0.54218,                0.94114,                0.89109,                0.92524,                0.93874,                0.79345,                0.61121,                0.52664,                0.90726,             0.00091885,             0.00091885,             0.00091885
                     71,                0.68768,                0.52569,                0.93784,                0.89247,                0.91638,                0.93606,                0.79252,                0.60837,                0.53249,                 0.9046,             0.00090785,             0.00090785,             0.00090785
                     72,                0.67408,                0.51858,                0.93284,                0.89479,                0.92454,                0.93962,                 0.7971,                0.60571,                0.51976,                0.90366,             0.00089685,             0.00089685,             0.00089685
                     73,                0.68945,                0.51781,                0.94016,                 0.8962,                0.92388,                0.93713,                0.78955,                0.62214,                0.52884,                  0.907,             0.00088584,             0.00088584,             0.00088584
                     74,                0.67337,                0.52469,                0.93585,                0.88831,                0.92049,                0.93945,                0.79372,                0.61419,                0.53422,                0.90704,             0.00087484,             0.00087484,             0.00087484
                     75,                0.68636,                0.52513,                0.93355,                0.89258,                0.92455,                0.93517,                0.79332,                0.60497,                 0.5309,                0.90855,             0.00086384,             0.00086384,             0.00086384
                     76,                0.68909,                0.52418,                0.93691,                0.88318,                0.93154,                0.93922,                0.79442,                0.60849,                0.52673,                0.90849,             0.00085284,             0.00085284,             0.00085284
                     77,                0.67969,                0.51585,                0.93092,                0.89201,                0.91896,                0.93609,                0.78755,                0.62072,                 0.5401,                0.91183,             0.00084184,             0.00084184,             0.00084184
                     78,                0.68639,                0.52143,                0.93473,                0.89314,                0.91822,                0.93352,                0.79082,                0.60618,                0.53364,                0.90544,             0.00083083,             0.00083083,             0.00083083
                     79,                0.68795,                0.51565,                0.93459,                0.88412,                 0.9144,                0.93262,                 0.7966,                0.59554,                0.53669,                0.90041,             0.00081983,             0.00081983,             0.00081983
                     80,                0.66486,                0.50159,                0.92418,                0.89882,                0.92127,                0.93807,                0.79913,                0.59744,                0.51818,                 0.9016,             0.00080883,             0.00080883,             0.00080883
                     81,                0.67044,                0.52906,                0.93315,                0.89373,                0.91305,                0.93314,                0.79207,                0.61331,                0.54464,                0.90655,             0.00079783,             0.00079783,             0.00079783
                     82,                0.69526,                 0.5322,                0.93585,                0.88537,                0.92952,                0.92946,                0.78938,                0.59453,                0.53116,                0.90171,             0.00078682,             0.00078682,             0.00078682
                     83,                0.65611,                 0.5193,                0.92682,                0.88772,                0.92097,                0.93678,                0.79982,                0.59614,                0.52718,                0.90203,             0.00077582,             0.00077582,             0.00077582
                     84,                0.65129,                0.50144,                 0.9239,                0.88896,                0.91737,                0.93659,                0.80152,                0.59272,                0.53184,                0.90328,             0.00076482,             0.00076482,             0.00076482
                     85,                0.66536,                0.50935,                0.92784,                0.90125,                0.91318,                0.93899,                0.79947,                 0.5915,                0.52208,                0.90166,             0.00075382,             0.00075382,             0.00075382
                     86,                0.65076,                0.50634,                0.92363,                0.89459,                0.92111,                0.93755,                0.80105,                0.59534,                0.52476,                0.90691,             0.00074282,             0.00074282,             0.00074282
                     87,                0.64457,                0.50531,                0.91938,                0.89009,                0.91813,                0.92848,                0.79143,                0.59616,                0.53231,                0.90408,             0.00073181,             0.00073181,             0.00073181
                     88,                0.65221,                 0.5077,                0.92645,                0.88075,                0.92765,                0.93582,                0.79863,                0.59063,                0.51961,                0.89974,             0.00072081,             0.00072081,             0.00072081
                     89,                0.64803,                0.51215,                0.92495,                0.88568,                0.92761,                0.93735,                    0.8,                0.59672,                0.51916,                  0.901,             0.00070981,             0.00070981,             0.00070981
                     90,                0.66857,                0.51509,                0.93358,                0.88098,                0.93425,                0.94113,                0.80257,                0.58656,                0.51105,                0.89913,             0.00069881,             0.00069881,             0.00069881
                     91,                 0.6589,                0.50996,                0.92426,                0.89955,                0.92191,                 0.9406,                0.80221,                 0.5823,                0.51362,                0.89755,              0.0006878,              0.0006878,              0.0006878
                     92,                0.64914,                0.51773,                0.92474,                 0.8792,                0.92901,                0.93418,                0.79823,                0.59129,                0.52355,                0.90394,              0.0006768,              0.0006768,              0.0006768
                     93,                0.65456,                0.50999,                0.92637,                0.89195,                0.92492,                0.94369,                0.80473,                0.58984,                0.51774,                 0.8984,              0.0006658,              0.0006658,              0.0006658
                     94,                0.64293,                0.49744,                0.92415,                0.88194,                0.92568,                 0.9339,                0.79545,                0.59146,                0.52435,                0.89915,              0.0006548,              0.0006548,              0.0006548
                     95,                0.65059,                0.49178,                0.92266,                  0.884,                0.92535,                 0.9389,                0.80579,                0.58402,                0.52446,                0.89811,              0.0006438,              0.0006438,              0.0006438
                     96,                0.65582,                0.49298,                0.92184,                0.89174,                0.92815,                0.93904,                0.80449,                0.58003,                0.50591,                0.90042,             0.00063279,             0.00063279,             0.00063279
                     97,                0.63764,                0.49338,                0.91948,                0.87498,                0.93446,                0.93275,                0.80417,                0.58527,                0.52275,                0.89935,             0.00062179,             0.00062179,             0.00062179
                     98,                0.65317,                0.48896,                0.91993,                0.89648,                0.92722,                0.94524,                0.81461,                0.58202,                0.50759,                0.89501,             0.00061079,             0.00061079,             0.00061079
                     99,                 0.6444,                0.49156,                0.91783,                0.88835,                0.91428,                0.93571,                0.80156,                0.58849,                0.52254,                0.89997,             0.00059979,             0.00059979,             0.00059979
                    100,                0.65051,                0.49974,                0.91544,                0.88986,                0.91315,                0.93855,                 0.8044,                0.58009,                0.51799,                0.89856,             0.00058878,             0.00058878,             0.00058878
                    101,                0.62737,                0.48888,                0.91892,                0.88554,                0.93251,                 0.9403,                0.80182,                0.58691,                0.50287,                  0.897,             0.00057778,             0.00057778,             0.00057778
                    102,                0.64658,                0.49456,                0.92427,                0.89955,                0.92132,                  0.941,                0.81048,                0.57532,                0.50529,                0.89583,             0.00056678,             0.00056678,             0.00056678
                    103,                0.62803,                0.48694,                0.91813,                0.89978,                0.91727,                0.94151,                0.80988,                0.57638,                0.51233,                0.89763,             0.00055578,             0.00055578,             0.00055578
                    104,                0.62942,                0.49104,                0.91567,                0.88487,                0.92819,                0.94049,                0.80794,                0.57594,                0.51318,                 0.8922,             0.00054478,             0.00054478,             0.00054478
                    105,                0.63552,                0.48905,                0.91689,                0.88861,                0.92318,                0.93841,                0.80726,                0.57716,                 0.5059,                0.89512,             0.00053377,             0.00053377,             0.00053377
                    106,                0.64167,                0.48769,                 0.9207,                0.89955,                0.92192,                0.94356,                0.81015,                0.58296,                0.51097,                0.89523,             0.00052277,             0.00052277,             0.00052277
                    107,                0.63452,                0.48159,                0.91469,                0.88631,                0.91809,                0.93079,                0.79809,                0.57558,                0.51851,                0.89152,             0.00051177,             0.00051177,             0.00051177
                    108,                0.64258,                0.48716,                0.91347,                0.88842,                0.93731,                0.94201,                 0.8127,                0.56816,                0.50883,                0.89144,             0.00050077,             0.00050077,             0.00050077
                    109,                0.62128,                0.48123,                0.91105,                 0.8856,                0.93197,                0.93703,                0.81043,                0.56849,                0.50263,                0.88924,             0.00048976,             0.00048976,             0.00048976
                    110,                0.62779,                0.48085,                0.91748,                0.90246,                0.91359,                0.94271,                0.81413,                 0.5692,                0.51242,                0.89344,             0.00047876,             0.00047876,             0.00047876
                    111,                0.63081,                0.47682,                0.91739,                0.90044,                0.92363,                0.94461,                0.81314,                0.56978,                0.49699,                0.89068,             0.00046776,             0.00046776,             0.00046776
                    112,                0.64114,                 0.4793,                0.91484,                0.91027,                0.92811,                0.94486,                0.81279,                0.57347,                0.50073,                0.89435,             0.00045676,             0.00045676,             0.00045676
                    113,                0.62962,                0.48495,                0.91574,                0.89398,                0.93176,                0.94212,                0.81206,                0.56701,                0.50376,                0.89142,             0.00044576,             0.00044576,             0.00044576
                    114,                0.62908,                0.47657,                0.91192,                0.88562,                 0.9323,                 0.9376,                0.80772,                0.56989,                 0.5143,                0.89083,             0.00043475,             0.00043475,             0.00043475
                    115,                0.62363,                0.47561,                0.91761,                0.88194,                0.92924,                0.93585,                0.80798,                0.56754,                0.50955,                0.89151,             0.00042375,             0.00042375,             0.00042375
                    116,                0.63394,                0.48445,                0.91682,                0.88573,                0.93185,                0.93705,                0.80983,                0.56321,                0.50646,                0.88769,             0.00041275,             0.00041275,             0.00041275
                    117,                0.61409,                0.46981,                0.91595,                0.89979,                0.92013,                0.94224,                0.80936,                  0.572,                0.50689,                0.88846,             0.00040175,             0.00040175,             0.00040175
                    118,                0.62341,                0.47897,                0.91599,                0.90409,                0.92323,                0.93848,                0.81267,                0.56353,                0.50329,                0.88868,             0.00039074,             0.00039074,             0.00039074
                    119,                0.59717,                0.46753,                0.91198,                0.88739,                 0.9277,                0.93634,                0.81054,                0.55659,                0.51409,                0.88722,             0.00037974,             0.00037974,             0.00037974
                    120,                 0.6219,                0.46386,                0.90707,                0.89818,                0.93117,                 0.9413,                0.81849,                0.55095,                0.49854,                0.88355,             0.00036874,             0.00036874,             0.00036874
                    121,                0.61376,                0.45786,                 0.9046,                 0.8937,                0.93387,                 0.9369,                0.81464,                0.55209,                0.49628,                0.88457,             0.00035774,             0.00035774,             0.00035774
                    122,                0.62062,                0.47964,                0.91397,                0.89288,                0.93029,                0.94129,                0.81409,                0.55785,                0.49987,                0.88681,             0.00034674,             0.00034674,             0.00034674
                    123,                0.60062,                0.46661,                 0.9118,                0.89869,                0.92122,                0.93818,                 0.8144,                 0.5508,                0.49688,                0.88658,             0.00033573,             0.00033573,             0.00033573
                    124,                0.61232,                0.46999,                0.90908,                0.89998,                 0.9334,                0.94148,                0.81489,                 0.5595,                0.49792,                0.88646,             0.00032473,             0.00032473,             0.00032473
                    125,                 0.6115,                0.46729,                0.90699,                0.89572,                0.92678,                0.93719,                0.81149,                0.55838,                0.50172,                0.88789,             0.00031373,             0.00031373,             0.00031373
                    126,                0.62223,                0.46822,                0.91113,                 0.8866,                0.93515,                0.94315,                0.81698,                0.55578,                0.49695,                0.89026,             0.00030273,             0.00030273,             0.00030273
                    127,                0.59758,                0.45965,                0.90846,                0.89473,                0.92584,                0.93688,                 0.8116,                0.55522,                0.49888,                0.88763,             0.00029172,             0.00029172,             0.00029172
                    128,                0.60597,                 0.4534,                0.90758,                0.89948,                0.92918,                0.94215,                0.81603,                0.55519,                0.49759,                 0.8867,             0.00028072,             0.00028072,             0.00028072
                    129,                0.61868,                 0.4697,                0.90862,                0.89483,                0.92746,                0.94178,                0.81314,                0.56203,                0.49315,                0.88912,             0.00026972,             0.00026972,             0.00026972
                    130,                0.60548,                0.45536,                0.90689,                 0.9015,                 0.9197,                0.93967,                0.81644,                  0.552,                0.49442,                0.88769,             0.00025872,             0.00025872,             0.00025872
                    131,                0.59814,                0.45133,                0.90399,                0.89655,                0.92755,                  0.944,                0.82323,                 0.5475,                0.49193,                0.88513,             0.00024772,             0.00024772,             0.00024772
                    132,                0.60805,                0.45554,                0.90807,                0.90342,                 0.9231,                0.94111,                0.81847,                0.55133,                0.48978,                0.88328,             0.00023671,             0.00023671,             0.00023671
                    133,                0.60421,                0.45965,                0.90648,                0.90687,                  0.921,                0.93984,                0.81442,                0.55328,                0.49247,                0.88458,             0.00022571,             0.00022571,             0.00022571
                    134,                0.60126,                0.46457,                0.90531,                0.89887,                0.92727,                0.94344,                0.81932,                0.54844,                0.49048,                0.88634,             0.00021471,             0.00021471,             0.00021471
                    135,                0.59737,                0.45529,                0.90299,                0.89043,                0.93201,                 0.9384,                0.81464,                0.54607,                0.49355,                0.88371,             0.00020371,             0.00020371,             0.00020371
                    136,                0.59283,                 0.4516,                0.90338,                0.89514,                0.92458,                0.94363,                0.81713,                0.55308,                0.49561,                0.88303,             0.00019271,             0.00019271,             0.00019271
                    137,                0.59894,                0.45468,                0.90655,                0.89902,                0.92524,                0.93991,                0.81695,                 0.5454,                0.49103,                0.88258,              0.0001817,              0.0001817,              0.0001817
                    138,                0.59812,                0.44547,                0.90133,                0.89234,                 0.9328,                0.93901,                0.81638,                0.54426,                0.49311,                0.88267,              0.0001707,              0.0001707,              0.0001707
                    139,                0.60437,                 0.4504,                0.90738,                0.89048,                0.93153,                0.94198,                0.82051,                 0.5447,                0.49262,                0.88398,              0.0001597,              0.0001597,              0.0001597
                    140,                0.59832,                0.45314,                0.90487,                0.89406,                0.93043,                0.93844,                0.81609,                0.54408,                0.49532,                0.88262,              0.0001487,              0.0001487,              0.0001487
                    141,                0.61527,                0.48083,                0.91569,                0.89459,                0.91066,                0.93748,                0.80957,                 0.5558,                0.51127,                0.89066,             0.00013769,             0.00013769,             0.00013769
                    142,                0.60385,                0.47437,                0.90791,                0.89569,                 0.9282,                0.94437,                0.81715,                0.55486,                0.49416,                0.88802,             0.00012669,             0.00012669,             0.00012669
                    143,                0.59842,                0.46583,                0.90583,                0.89743,                0.92865,                0.94683,                0.82301,                0.54904,                0.49144,                0.88622,             0.00011569,             0.00011569,             0.00011569
                    144,                0.59536,                0.46645,                0.90208,                0.88681,                0.93006,                 0.9447,                0.82088,                0.55119,                0.49535,                0.88644,             0.00010469,             0.00010469,             0.00010469
                    145,                0.59199,                0.45972,                  0.905,                0.89277,                0.92523,                0.94706,                0.82188,                0.55018,                0.49157,                0.88604,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    146,                 0.5901,                0.45531,                0.89939,                0.88737,                0.92827,                0.94536,                 0.8242,                 0.5497,                 0.4915,                0.88744,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    147,                0.59829,                0.45685,                 0.9069,                0.89981,                0.92407,                0.94602,                0.82377,                0.54865,                0.49178,                0.88709,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    148,                0.59715,                0.45471,                0.90394,                0.89663,                 0.9251,                 0.9454,                0.82427,                0.54652,                0.49119,                0.88635,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    149,                0.58594,                0.45194,                0.90477,                0.89956,                 0.9236,                0.94533,                0.82296,                0.54638,                0.49018,                 0.8852,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    150,                0.58694,                0.45252,                0.90146,                0.89597,                0.92681,                0.94599,                0.82296,                0.54719,                0.49159,                0.88666,             3.8674e-05,             3.8674e-05,             3.8674e-05
