                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6004,                 1.7063,                 1.4101,                 0.6759,                0.78608,                0.77936,                0.51747,                 1.1429,                 1.9966,                 1.0887,             0.00041675,             0.00041675,             0.00041675
                      2,                0.98869,                0.83483,                  1.067,                0.73237,                 0.8193,                0.83252,                0.58768,                 1.0219,                 1.3159,                 1.0987,             0.00084456,             0.00084456,             0.00084456
                      3,                0.95756,                0.75034,                 1.0547,                0.69691,                0.84777,                0.81545,                0.56979,                 1.0064,                 1.5709,                 1.1383,              0.0012666,              0.0012666,              0.0012666
                      4,                0.95103,                0.75266,                 1.0561,                0.77139,                0.86375,                0.83772,                0.60643,                0.96009,                0.98639,                 1.0634,               0.001634,               0.001634,               0.001634
                      5,                0.92772,                0.71389,                 1.0494,                0.74538,                0.86879,                0.85332,                0.62113,                0.93442,                 1.4943,                 1.0605,               0.001634,               0.001634,               0.001634
                      6,                0.93933,                0.72063,                 1.0388,                0.81935,                0.85012,                0.87244,                0.63282,                0.92792,                 1.0883,                 1.0267,               0.001623,               0.001623,               0.001623
                      7,                0.84438,                0.66412,                 1.0156,                  0.846,                0.86464,                0.89239,                0.67471,                0.87228,                0.74068,                0.99583,               0.001612,               0.001612,               0.001612
                      8,                0.87362,                0.67466,                 1.0085,                0.83962,                0.89919,                0.89778,                0.68506,                 0.8461,                0.67676,                0.99962,               0.001601,               0.001601,               0.001601
                      9,                0.82854,                0.64714,                0.99734,                0.84558,                0.87188,                0.89515,                0.71477,                 0.7569,                0.67286,                0.96744,                0.00159,                0.00159,                0.00159
                     10,                0.80023,                 0.6363,                0.98706,                 0.8557,                0.88739,                0.89195,                0.67325,                0.85717,                0.65726,                0.96093,               0.001579,               0.001579,               0.001579
                     11,                 0.7996,                0.62631,                 0.9821,                0.88427,                0.91317,                0.92453,                0.71657,                0.78504,                0.62582,                 0.9592,               0.001568,               0.001568,               0.001568
                     12,                0.78236,                0.60637,                0.97492,                0.89075,                0.90404,                0.92444,                0.73003,                0.76716,                0.62015,                0.95372,               0.001557,               0.001557,               0.001557
                     13,                0.75667,                0.58894,                0.96335,                0.87188,                0.90173,                0.91824,                0.74332,                0.72372,                0.62617,                0.93948,               0.001546,               0.001546,               0.001546
                     14,                0.75331,                0.59524,                0.96618,                0.86686,                0.92271,                0.91098,                0.75162,                0.68549,                0.58233,                 0.9301,               0.001535,               0.001535,               0.001535
                     15,                0.76997,                0.59032,                0.97701,                0.86957,                0.90766,                0.91802,                0.73587,                0.75432,                  0.593,                0.94252,               0.001524,               0.001524,               0.001524
                     16,                 0.7522,                0.58574,                0.95969,                0.87294,                0.90146,                0.92195,                0.74895,                0.71979,                0.60642,                0.93182,               0.001513,               0.001513,               0.001513
                     17,                0.75727,                0.58702,                0.95728,                0.86849,                0.90637,                0.90723,                0.71851,                0.77052,                0.59941,                0.93464,               0.001502,               0.001502,               0.001502
                     18,                0.74388,                0.56701,                0.95174,                0.85476,                0.91436,                0.90152,                 0.7261,                0.73153,                0.60796,                   0.94,               0.001491,               0.001491,               0.001491
                     19,                0.73149,                0.56902,                0.95479,                0.87989,                 0.9162,                 0.9119,                0.73816,                0.71153,                0.59368,                0.92146,                0.00148,                0.00148,                0.00148
                     20,                0.72017,                 0.5656,                0.94744,                0.89143,                 0.9158,                0.93739,                0.77025,                0.68736,                0.54466,                 0.9216,               0.001469,               0.001469,               0.001469
                     21,                0.72157,                0.55569,                0.94877,                 0.8811,                0.90564,                0.92998,                0.76404,                 0.6875,                0.57829,                0.91526,               0.001458,               0.001458,               0.001458
                     22,                0.70507,                0.55392,                0.94361,                 0.9005,                0.90063,                0.93282,                0.75042,                 0.7481,                0.56088,                0.92501,               0.001447,               0.001447,               0.001447
                     23,                0.71538,                0.55774,                0.94815,                0.90193,                0.91405,                0.93367,                0.76708,                0.68897,                0.54095,                 0.9315,               0.001436,               0.001436,               0.001436
                     24,                0.72862,                0.54778,                0.94163,                 0.8915,                0.91527,                0.93418,                0.72939,                0.80214,                 0.5742,                0.93908,               0.001425,               0.001425,               0.001425
                     25,                0.72894,                0.54534,                  0.942,                0.84634,                0.91781,                0.90361,                0.75338,                0.66563,                0.58066,                0.90891,              0.0014139,              0.0014139,              0.0014139
                     26,                0.70338,                0.54617,                0.93908,                0.90506,                0.92395,                0.93749,                0.77881,                0.66002,                0.53924,                0.91272,              0.0014029,              0.0014029,              0.0014029
                     27,                0.67992,                0.53523,                0.93356,                0.92005,                0.89649,                0.94465,                0.78229,                0.66309,                0.52996,                0.90971,              0.0013919,              0.0013919,              0.0013919
                     28,                0.68314,                0.53443,                0.93059,                0.91163,                0.92164,                0.94589,                0.79992,                0.62215,                0.51316,                0.89693,              0.0013809,              0.0013809,              0.0013809
                     29,                0.66983,                0.52803,                0.92538,                0.90576,                0.91942,                0.94176,                0.78534,                0.64406,                0.52544,                0.90338,              0.0013699,              0.0013699,              0.0013699
                     30,                0.67822,                0.53729,                0.93282,                0.88733,                0.91121,                0.92682,                 0.7782,                 0.6354,                0.53722,                0.90916,              0.0013589,              0.0013589,              0.0013589
                     31,                0.67173,                0.52743,                0.92928,                0.88816,                0.92137,                0.93985,                0.78728,                0.63504,                0.52858,                0.89997,              0.0013479,              0.0013479,              0.0013479
                     32,                0.68476,                0.51609,                0.92643,                0.88102,                0.92789,                0.92643,                   0.76,                 0.7027,                0.54911,                0.90936,              0.0013369,              0.0013369,              0.0013369
                     33,                0.70057,                0.52973,                0.93217,                0.90591,                 0.8991,                0.94058,                 0.7707,                 0.6766,                0.54129,                0.91303,              0.0013259,              0.0013259,              0.0013259
                     34,                0.66783,                0.52276,                0.92577,                0.90497,                0.91479,                0.93745,                0.78078,                0.65127,                0.53649,                0.89406,              0.0013149,              0.0013149,              0.0013149
                     35,                0.67681,                0.53158,                0.92969,                0.90501,                 0.9177,                0.93734,                0.78093,                 0.6685,                0.52921,                0.89499,              0.0013039,              0.0013039,              0.0013039
                     36,                0.66598,                 0.5204,                0.92874,                0.90861,                0.91886,                0.94546,                0.78896,                0.64465,                0.52208,                0.89723,              0.0012929,              0.0012929,              0.0012929
                     37,                0.65554,                0.50914,                0.92084,                0.89829,                0.91946,                0.93522,                0.77777,                0.65226,                0.51423,                0.91128,              0.0012819,              0.0012819,              0.0012819
                     38,                0.64791,                0.50577,                0.91887,                0.90688,                 0.9143,                0.93805,                0.79267,                 0.6252,                0.51866,                0.89169,              0.0012709,              0.0012709,              0.0012709
                     39,                0.63946,                0.49116,                0.91782,                0.88231,                0.91183,                0.91271,                 0.7728,                0.63247,                0.54908,                0.89709,              0.0012599,              0.0012599,              0.0012599
                     40,                0.64556,                0.50694,                0.91911,                0.89246,                0.90787,                0.92501,                0.78047,                 0.6269,                0.52516,                  0.893,              0.0012489,              0.0012489,              0.0012489
                     41,                0.65454,                0.50246,                 0.9208,                0.89619,                0.92511,                0.93203,                0.78558,                 0.6318,                0.51323,                0.89573,              0.0012379,              0.0012379,              0.0012379
                     42,                0.66565,                0.52852,                0.92138,                0.91075,                0.90891,                0.93874,                0.77876,                0.64113,                0.53257,                0.88926,              0.0012269,              0.0012269,              0.0012269
                     43,                0.63687,                0.49646,                0.91527,                0.90101,                0.90642,                0.93715,                0.79108,                0.61995,                0.53444,                0.89364,              0.0012159,              0.0012159,              0.0012159
                     44,                0.63114,                 0.4928,                0.91697,                  0.891,                0.91761,                0.92715,                0.79226,                0.59684,                0.51402,                0.89003,              0.0012049,              0.0012049,              0.0012049
                     45,                0.62407,                0.49349,                0.90559,                0.88396,                0.92937,                0.94099,                0.80583,                0.60202,                0.50387,                 0.8893,              0.0011939,              0.0011939,              0.0011939
                     46,                0.63139,                0.49041,                0.90859,                 0.8968,                  0.919,                0.93791,                 0.7985,                0.61085,                0.50561,                0.88722,              0.0011829,              0.0011829,              0.0011829
                     47,                0.62712,                0.48555,                0.91099,                0.90489,                 0.9263,                0.94612,                0.80488,                0.60583,                0.48938,                 0.8846,              0.0011719,              0.0011719,              0.0011719
                     48,                0.63667,                0.47607,                0.91337,                0.91458,                0.91843,                0.94198,                0.79955,                0.60866,                0.49207,                0.88271,              0.0011609,              0.0011609,              0.0011609
                     49,                0.63435,                 0.4839,                0.91472,                 0.9063,                0.91212,                0.94331,                0.79384,                0.62565,                0.49469,                0.88519,              0.0011499,              0.0011499,              0.0011499
                     50,                0.64323,                0.49379,                0.91636,                0.91443,                0.92857,                0.94522,                0.78516,                0.65448,                0.50315,                0.88852,              0.0011389,              0.0011389,              0.0011389
                     51,                0.63904,                 0.4787,                0.91121,                0.91804,                0.90765,                 0.9421,                0.79203,                0.62472,                0.51713,                0.89416,              0.0011279,              0.0011279,              0.0011279
                     52,                0.62822,                0.48363,                0.91126,                0.88315,                 0.9257,                0.93201,                0.79561,                 0.6002,                0.51248,                0.88076,              0.0011169,              0.0011169,              0.0011169
                     53,                0.61727,                0.47616,                0.90947,                0.89116,                0.91983,                0.94245,                0.80269,                 0.5992,                0.51321,                0.87693,              0.0011059,              0.0011059,              0.0011059
                     54,                 0.6328,                0.47735,                0.90824,                0.91816,                0.91789,                0.94554,                0.80291,                0.61411,                0.49533,                0.88593,              0.0010949,              0.0010949,              0.0010949
                     55,                0.62651,                0.47312,                0.91227,                0.91032,                0.91936,                0.94851,                0.80666,                0.60816,                  0.499,                0.88165,              0.0010839,              0.0010839,              0.0010839
                     56,                0.61906,                0.47109,                0.90647,                0.90947,                0.91448,                0.94025,                0.80581,                0.59256,                0.49316,                0.88254,              0.0010729,              0.0010729,              0.0010729
                     57,                0.61383,                0.47126,                 0.9099,                0.90771,                0.92169,                0.94181,                0.80037,                 0.6108,                 0.4957,                0.88323,              0.0010619,              0.0010619,              0.0010619
                     58,                0.62208,                 0.4742,                0.90718,                0.91086,                 0.9062,                0.93896,                0.79834,                0.61116,                 0.5077,                0.88788,              0.0010509,              0.0010509,              0.0010509
                     59,                0.62863,                0.48204,                0.91123,                0.92722,                0.91132,                0.95068,                  0.814,                0.59768,                0.50395,                0.88697,              0.0010399,              0.0010399,              0.0010399
                     60,                0.62098,                0.48352,                0.90545,                0.89901,                0.91206,                0.92295,                 0.7885,                0.59209,                0.51077,                0.88045,              0.0010289,              0.0010289,              0.0010289
                     61,                0.59019,                0.45809,                0.89646,                0.92188,                0.91228,                0.94313,                 0.8021,                0.59856,                0.50676,                0.87712,              0.0010179,              0.0010179,              0.0010179
                     62,                0.60936,                0.46478,                0.90309,                0.91304,                0.91229,                0.93598,                0.78713,                0.62778,                0.49945,                0.88217,              0.0010069,              0.0010069,              0.0010069
                     63,                0.61069,                0.46038,                0.90212,                0.90931,                0.91974,                0.94051,                0.81069,                0.58162,                 0.4855,                0.87855,             0.00099587,             0.00099587,             0.00099587
                     64,                0.59042,                0.44285,                0.89821,                0.91226,                0.92066,                0.94451,                0.81466,                0.57464,                0.48705,                0.87503,             0.00098486,             0.00098486,             0.00098486
                     65,                0.59546,                0.44808,                0.89956,                0.89984,                0.92212,                0.93277,                0.80187,                0.58975,                0.49782,                0.87614,             0.00097386,             0.00097386,             0.00097386
                     66,                0.59692,                0.44967,                0.89574,                0.90853,                0.91828,                0.94439,                0.81848,                0.56649,                0.49314,                0.87407,             0.00096286,             0.00096286,             0.00096286
                     67,                0.59127,                0.44192,                0.89508,                 0.9067,                0.93476,                0.94107,                0.80972,                0.58722,                0.47851,                0.87767,             0.00095186,             0.00095186,             0.00095186
                     68,                0.59522,                0.44767,                0.89992,                0.92186,                0.92595,                0.95049,                0.82239,                0.56014,                0.47029,                0.86954,             0.00094085,             0.00094085,             0.00094085
                     69,                0.58539,                0.44626,                0.89481,                 0.9046,                0.92098,                0.94466,                 0.8194,                0.56311,                0.48229,                   0.87,             0.00092985,             0.00092985,             0.00092985
                     70,                0.59237,                0.44176,                0.89748,                0.91148,                0.90864,                0.94719,                0.82138,                0.56485,                0.48129,                0.87021,             0.00091885,             0.00091885,             0.00091885
                     71,                0.58336,                0.44287,                 0.8937,                0.91061,                0.89819,                0.92738,                 0.8002,                0.57003,                0.51848,                0.86833,             0.00090785,             0.00090785,             0.00090785
                     72,                0.59025,                 0.4368,                0.89749,                0.90742,                0.91762,                0.92801,                0.80707,                0.55954,                 0.4962,                 0.8643,             0.00089685,             0.00089685,             0.00089685
                     73,                0.59005,                0.44557,                0.89519,                0.89206,                0.92509,                0.92625,                0.80223,                0.57246,                0.48789,                0.87167,             0.00088584,             0.00088584,             0.00088584
                     74,                0.59237,                0.44901,                0.89947,                0.91081,                0.90983,                0.94042,                0.81364,                0.57729,                0.49649,                 0.8731,             0.00087484,             0.00087484,             0.00087484
                     75,                0.59181,                0.43993,                0.89908,                0.90464,                0.92541,                0.93706,                0.80666,                0.58287,                0.48945,                0.88024,             0.00086384,             0.00086384,             0.00086384
                     76,                0.59167,                0.43943,                0.89902,                0.91743,                0.91419,                0.94139,                0.80805,                0.58408,                 0.4834,                0.87622,             0.00085284,             0.00085284,             0.00085284
                     77,                0.58749,                  0.442,                0.89599,                0.90994,                0.90473,                0.93065,                0.80538,                0.57437,                0.51158,                0.87743,             0.00084184,             0.00084184,             0.00084184
                     78,                0.58257,                0.43892,                0.89411,                0.89774,                 0.9188,                0.93582,                0.81277,                0.55135,                0.49748,                 0.8683,             0.00083083,             0.00083083,             0.00083083
                     79,                0.58917,                0.43322,                0.89189,                0.92029,                0.91777,                0.94779,                0.82425,                0.55272,                0.47147,                 0.8685,             0.00081983,             0.00081983,             0.00081983
                     80,                0.57189,                0.43536,                0.89116,                0.91476,                0.90924,                0.94834,                0.82554,                0.54457,                0.46584,                0.86665,             0.00080883,             0.00080883,             0.00080883
                     81,                0.56685,                0.42756,                0.88826,                0.91816,                0.90922,                 0.9407,                0.81736,                0.55918,                0.48932,                0.87041,             0.00079783,             0.00079783,             0.00079783
                     82,                0.56846,                0.43208,                0.89506,                0.91011,                0.90796,                0.93694,                0.81748,                0.56055,                0.50344,                0.86937,             0.00078682,             0.00078682,             0.00078682
                     83,                0.57816,                0.43433,                0.89076,                0.91349,                0.90997,                0.93367,                0.81055,                  0.563,                0.50986,                0.87074,             0.00077582,             0.00077582,             0.00077582
                     84,                0.56537,                0.42114,                  0.887,                0.91058,                0.92338,                0.94177,                  0.817,                0.56381,                0.48328,                0.86837,             0.00076482,             0.00076482,             0.00076482
                     85,                0.55799,                0.42167,                0.89134,                0.89885,                0.92753,                0.93579,                  0.819,                0.53777,                0.47379,                0.86567,             0.00075382,             0.00075382,             0.00075382
                     86,                0.56336,                0.41922,                0.88684,                0.91285,                0.93386,                0.94419,                0.82317,                0.54625,                0.46017,                0.86419,             0.00074282,             0.00074282,             0.00074282
                     87,                0.56801,                0.41808,                0.89011,                0.92123,                0.92076,                0.93922,                0.82147,                 0.5396,                0.46915,                0.86649,             0.00073181,             0.00073181,             0.00073181
