                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                0.90209,                0.70489,                 1.0329,                0.83037,                0.87825,                0.89313,                0.69446,                0.79774,                0.66683,                 1.0041,              0.0015185,              0.0015185,              0.0015185
                     12,                0.91214,                0.71043,                 1.0321,                0.84868,                0.89335,                0.90383,                0.68591,                 0.8213,                0.69408,                 1.0003,               0.001502,               0.001502,               0.001502
                     13,                0.88737,                 0.7139,                 1.0265,                 0.8483,                 0.8794,                0.89577,                0.69789,                0.80051,                0.65356,                 1.0036,              0.0014855,              0.0014855,              0.0014855
                     14,                0.88605,                0.71001,                 1.0214,                0.82691,                0.87618,                0.89126,                0.69632,                0.78606,                0.73352,                 1.0116,               0.001469,               0.001469,               0.001469
                     15,                0.87745,                0.67993,                 1.0225,                0.86014,                0.89187,                0.90812,                0.70391,                0.79936,                0.64155,                0.99584,              0.0014525,              0.0014525,              0.0014525
                     16,                0.87899,                 0.6814,                 1.0122,                0.85599,                0.88236,                0.91502,                0.72092,                0.77001,                 0.6749,                0.97483,               0.001436,               0.001436,               0.001436
                     17,                0.85575,                0.65944,                 1.0064,                0.85442,                0.87578,                0.91439,                0.70572,                0.77967,                0.62378,                0.97674,              0.0014195,              0.0014195,              0.0014195
                     18,                0.83797,                0.65789,                 1.0025,                0.86533,                 0.9117,                0.91353,                  0.713,                0.78169,                0.63802,                0.97633,              0.0014029,              0.0014029,              0.0014029
                     19,                0.83409,                0.66623,                 1.0001,                0.86733,                0.89092,                0.91934,                0.73633,                0.72976,                0.64648,                0.96394,              0.0013864,              0.0013864,              0.0013864
                     20,                0.86494,                0.70017,                 1.0071,                0.84504,                0.88274,                0.89939,                0.70555,                0.77534,                0.64465,                0.96833,              0.0013699,              0.0013699,              0.0013699
                     21,                0.85842,                0.68242,                  1.005,                 0.8889,                0.90398,                0.92825,                0.73672,                 0.7458,                0.64036,                0.96743,              0.0013534,              0.0013534,              0.0013534
                     22,                0.83613,                0.67096,                 1.0002,                0.87778,                0.89873,                0.92212,                0.73876,                0.72729,                0.62295,                 0.9654,              0.0013369,              0.0013369,              0.0013369
                     23,                0.81669,                 0.6434,                0.99191,                0.85478,                0.88584,                0.90143,                0.72723,                0.71972,                0.61977,                0.95993,              0.0013204,              0.0013204,              0.0013204
                     24,                0.79552,                 0.6175,                0.98179,                0.88381,                0.89932,                0.92908,                0.74901,                 0.7088,                0.59165,                 0.9519,              0.0013039,              0.0013039,              0.0013039
                     25,                0.79366,                0.63619,                0.98099,                0.86486,                0.90567,                0.92053,                0.73661,                 0.7257,                0.60786,                0.95132,              0.0012874,              0.0012874,              0.0012874
                     26,                0.77875,                0.63216,                0.98222,                0.86271,                0.89094,                0.91919,                 0.7527,                 0.6831,                0.58772,                0.93863,              0.0012709,              0.0012709,              0.0012709
                     27,                0.79547,                0.60369,                0.97801,                0.88799,                0.91771,                0.92973,                0.74996,                0.70506,                0.58518,                0.94839,              0.0012544,              0.0012544,              0.0012544
                     28,                0.78936,                0.62607,                0.98322,                0.85354,                0.89591,                0.91463,                0.74292,                0.71505,                0.61731,                 0.9582,              0.0012379,              0.0012379,              0.0012379
                     29,                0.79221,                0.61197,                0.98232,                0.84988,                0.91508,                0.92056,                0.74656,                0.69469,                 0.6028,                0.94224,              0.0012214,              0.0012214,              0.0012214
                     30,                0.78571,                0.61412,                0.97358,                0.88472,                0.90183,                0.93121,                0.76157,                 0.6797,                0.59856,                0.94193,              0.0012049,              0.0012049,              0.0012049
                     31,                0.78091,                0.60199,                0.98064,                0.87237,                0.91274,                0.92475,                0.76022,                0.67876,                0.57376,                0.93901,              0.0011884,              0.0011884,              0.0011884
                     32,                 0.7689,                0.58979,                0.97197,                0.86997,                0.90981,                0.92393,                0.74906,                0.69648,                0.58964,                0.94615,              0.0011719,              0.0011719,              0.0011719
                     33,                0.79407,                0.62375,                0.97495,                0.86534,                0.90958,                0.91806,                0.75546,                0.67488,                0.57972,                0.93673,              0.0011554,              0.0011554,              0.0011554
                     34,                0.78289,                0.60602,                0.97651,                0.88453,                0.91195,                0.93313,                0.76861,                0.66179,                0.56639,                0.93613,              0.0011389,              0.0011389,              0.0011389
                     35,                0.75409,                0.58481,                0.96203,                0.86733,                0.91197,                0.92791,                0.76129,                0.67888,                0.57379,                0.93202,              0.0011224,              0.0011224,              0.0011224
                     36,                0.76112,                 0.5903,                0.96322,                0.86588,                0.91017,                0.92659,                 0.7579,                0.67423,                0.60336,                0.93082,              0.0011059,              0.0011059,              0.0011059
                     37,                0.75519,                 0.5832,                0.96106,                0.86745,                0.91167,                 0.9306,                0.76238,                 0.6788,                0.56938,                0.93066,              0.0010894,              0.0010894,              0.0010894
                     38,                0.73768,                 0.5737,                0.95775,                0.88733,                0.91001,                0.93314,                0.76771,                 0.6735,                0.58594,                0.92922,              0.0010729,              0.0010729,              0.0010729
                     39,                0.75367,                0.58461,                0.96076,                0.88426,                0.91179,                0.93079,                0.77139,                0.65138,                0.56122,                0.92563,              0.0010564,              0.0010564,              0.0010564
                     40,                0.74118,                 0.5825,                0.95654,                 0.8803,                0.90864,                0.93309,                0.77646,                 0.6532,                0.57078,                0.92629,              0.0010399,              0.0010399,              0.0010399
                     41,                0.73059,                0.57896,                0.95183,                 0.8914,                0.91447,                0.93226,                0.77192,                0.63777,                0.55526,                0.91631,              0.0010234,              0.0010234,              0.0010234
                     42,                0.74413,                  0.576,                0.95377,                 0.8947,                0.91124,                0.93277,                0.77239,                0.64579,                0.57088,                0.92633,              0.0010069,              0.0010069,              0.0010069
                     43,                0.74116,                0.58376,                0.96052,                0.88241,                0.92099,                0.93922,                 0.7774,                0.65488,                 0.5576,                0.92697,             0.00099036,             0.00099036,             0.00099036
                     44,                0.72906,                0.56245,                0.95228,                0.88009,                0.91706,                0.92284,                0.76627,                0.65512,                0.56902,                0.92433,             0.00097386,             0.00097386,             0.00097386
                     45,                0.73735,                0.57365,                 0.9594,                0.89685,                0.90926,                0.93701,                0.76631,                0.66538,                0.55582,                0.92201,             0.00095736,             0.00095736,             0.00095736
                     46,                0.73361,                 0.5717,                0.95713,                0.88646,                0.91577,                0.93405,                0.77966,                0.64131,                0.55761,                0.92066,             0.00094085,             0.00094085,             0.00094085
                     47,                0.72104,                0.55352,                 0.9544,                0.89118,                0.91581,                0.93532,                0.77806,                0.64743,                0.55163,                 0.9212,             0.00092435,             0.00092435,             0.00092435
                     48,                 0.7383,                0.56223,                0.94837,                0.87708,                0.92825,                0.93037,                0.78011,                0.63108,                0.54781,                0.91767,             0.00090785,             0.00090785,             0.00090785
                     49,                0.73284,                0.56739,                  0.951,                0.87688,                0.91965,                0.93296,                0.77666,                0.64147,                0.55585,                0.91849,             0.00089134,             0.00089134,             0.00089134
                     50,                0.70817,                0.54429,                0.94852,                0.88588,                 0.9095,                0.93547,                 0.7805,                0.63929,                0.55196,                0.91955,             0.00087484,             0.00087484,             0.00087484
                     51,                0.71526,                 0.5583,                0.94814,                0.88942,                0.91085,                0.93217,                0.77599,                 0.6471,                0.55351,                0.92029,             0.00085834,             0.00085834,             0.00085834
                     52,                0.71313,                0.55986,                0.95096,                0.88653,                0.91761,                0.93231,                0.78261,                0.63385,                0.54526,                0.91926,             0.00084184,             0.00084184,             0.00084184
                     53,                0.71968,                0.55994,                0.95145,                0.88479,                0.91374,                0.94225,                0.78665,                0.63207,                0.56428,                0.92366,             0.00082533,             0.00082533,             0.00082533
                     54,                0.72774,                 0.5617,                 0.9512,                0.88772,                0.91435,                0.93507,                0.78487,                0.62289,                0.54052,                0.91494,             0.00080883,             0.00080883,             0.00080883
                     55,                 0.7064,                0.54423,                0.94518,                0.88472,                0.92922,                0.94064,                0.79124,                0.62463,                0.53877,                 0.9156,             0.00079233,             0.00079233,             0.00079233
                     56,                0.71173,                0.54363,                0.94377,                0.89965,                0.91695,                0.94296,                0.79253,                0.62695,                0.54507,                0.91066,             0.00077582,             0.00077582,             0.00077582
                     57,                0.69376,                0.54225,                0.93776,                0.88965,                0.91634,                0.94213,                 0.7897,                0.62663,                0.53137,                0.90991,             0.00075932,             0.00075932,             0.00075932
                     58,                0.69814,                0.54689,                 0.9415,                0.89253,                0.93079,                0.94301,                0.79051,                0.61729,                0.52935,                0.91088,             0.00074282,             0.00074282,             0.00074282
                     59,                0.68604,                 0.5361,                0.93919,                0.89886,                0.92543,                 0.9453,                 0.7948,                0.61348,                0.53792,                0.90573,             0.00072631,             0.00072631,             0.00072631
                     60,                0.69213,                0.53594,                0.94189,                0.88288,                 0.9198,                0.93275,                0.78572,                0.61816,                0.54225,                0.91143,             0.00070981,             0.00070981,             0.00070981
                     61,                0.68998,                0.52848,                0.93922,                0.89961,                0.91204,                0.94271,                0.80005,                0.60531,                0.53318,                0.91079,             0.00069331,             0.00069331,             0.00069331
                     62,                0.67615,                0.52579,                0.93548,                0.89648,                0.91903,                0.94502,                0.79745,                0.61156,                0.52748,                0.90604,              0.0006768,              0.0006768,              0.0006768
                     63,                0.68163,                0.53042,                0.93675,                0.87832,                0.91841,                0.92729,                0.78624,                0.60934,                0.53851,                0.90707,              0.0006603,              0.0006603,              0.0006603
                     64,                0.67464,                 0.5143,                0.93012,                 0.8941,                 0.9267,                0.94567,                0.80028,                0.60785,                0.51823,                0.90565,              0.0006438,              0.0006438,              0.0006438
                     65,                0.68385,                0.52866,                0.93577,                0.88502,                0.93262,                0.94307,                0.80077,                0.60091,                0.51832,                0.90271,             0.00062729,             0.00062729,             0.00062729
                     66,                0.68676,                0.53246,                0.93416,                 0.9031,                0.91643,                0.93909,                0.79515,                0.60429,                0.52862,                0.90765,             0.00061079,             0.00061079,             0.00061079
                     67,                 0.6786,                0.52689,                0.93849,                0.89326,                 0.9108,                0.94082,                0.79734,                0.59899,                0.52696,                0.90517,             0.00059429,             0.00059429,             0.00059429
                     68,                0.67534,                0.51901,                0.93605,                 0.8955,                 0.9177,                0.93745,                0.79377,                0.61198,                0.52119,                0.91061,             0.00057778,             0.00057778,             0.00057778
                     69,                 0.6751,                0.51126,                0.93171,                0.89701,                0.91492,                0.93832,                0.79781,                0.60755,                0.52527,                0.90828,             0.00056128,             0.00056128,             0.00056128
                     70,                0.69653,                 0.5264,                0.93319,                0.89865,                0.92316,                0.93953,                0.79572,                0.60372,                0.52223,                0.90382,             0.00054478,             0.00054478,             0.00054478
                     71,                0.65822,                0.50545,                0.92981,                0.89272,                0.92214,                0.93498,                0.80168,                 0.5848,                 0.5192,                0.89957,             0.00052827,             0.00052827,             0.00052827
                     72,                0.65426,                0.50502,                0.92713,                0.88812,                0.92505,                0.93597,                0.79762,                0.59334,                0.52234,                0.90108,             0.00051177,             0.00051177,             0.00051177
                     73,                0.66906,                0.50341,                0.93436,                0.89879,                0.92408,                0.93819,                0.80092,                0.59419,                 0.5179,                0.90245,             0.00049527,             0.00049527,             0.00049527
                     74,                0.65723,                0.51213,                0.93166,                0.89063,                0.92251,                0.93545,                0.79852,                0.59198,                0.52346,                0.90335,             0.00047876,             0.00047876,             0.00047876
                     75,                0.66437,                0.51096,                 0.9262,                0.90223,                0.92622,                0.94241,                0.80429,                0.58827,                0.51587,                0.90138,             0.00046226,             0.00046226,             0.00046226
                     76,                0.67303,                0.50727,                0.93055,                0.89982,                 0.9179,                0.93867,                0.80139,                 0.5882,                0.52024,                0.89938,             0.00044576,             0.00044576,             0.00044576
                     77,                0.65208,                0.50016,                0.92218,                0.90561,                0.91573,                0.93787,                0.80124,                0.59007,                0.52625,                0.90209,             0.00042925,             0.00042925,             0.00042925
                     78,                0.66149,                0.49997,                0.92687,                 0.9057,                0.91517,                0.94231,                0.80462,                0.59062,                0.51546,                0.90009,             0.00041275,             0.00041275,             0.00041275
                     79,                0.66316,                0.49741,                0.92764,                0.89806,                0.91693,                0.94037,                0.80657,                0.57853,                0.51141,                0.89391,             0.00039625,             0.00039625,             0.00039625
                     80,                0.64878,                0.49004,                0.91973,                0.89702,                 0.9241,                0.94305,                0.80955,                0.57855,                0.51231,                0.89588,             0.00037974,             0.00037974,             0.00037974
                     81,                0.64772,                0.51241,                0.92574,                0.89398,                0.92232,                0.94136,                0.81013,                0.57792,                0.50302,                0.89696,             0.00036324,             0.00036324,             0.00036324
                     82,                0.66802,                0.51152,                0.92934,                0.89124,                0.92791,                0.93532,                 0.8022,                0.58091,                0.51053,                0.89487,             0.00034674,             0.00034674,             0.00034674
                     83,                0.63324,                0.50201,                0.92018,                0.88898,                0.92642,                0.94183,                 0.8116,                0.57558,                0.50766,                 0.8963,             0.00033023,             0.00033023,             0.00033023
                     84,                0.62772,                0.48833,                0.91756,                0.88967,                0.92102,                0.94142,                0.81174,                0.57459,                0.50629,                0.89445,             0.00031373,             0.00031373,             0.00031373
                     85,                0.64358,                0.49467,                0.92061,                0.90133,                 0.9144,                0.94176,                0.81344,                0.56962,                0.50913,                 0.8938,             0.00029723,             0.00029723,             0.00029723
                     86,                0.63268,                0.49284,                0.91927,                0.90117,                0.91706,                0.93994,                0.81091,                 0.5667,                0.50734,                0.89211,             0.00028072,             0.00028072,             0.00028072
                     87,                 0.6238,                0.48538,                 0.9118,                0.88618,                0.92777,                0.93298,                0.80375,                 0.5727,                0.51366,                0.89567,             0.00026422,             0.00026422,             0.00026422
                     88,                0.63428,                0.48829,                 0.9212,                0.89331,                0.92221,                0.93756,                0.80829,                 0.5669,                0.51198,                0.89213,             0.00024772,             0.00024772,             0.00024772
                     89,                0.62537,                0.48889,                0.91802,                0.89205,                0.92825,                0.94013,                0.81107,                0.56513,                0.50448,                0.89039,             0.00023121,             0.00023121,             0.00023121
                     90,                0.64145,                0.49452,                 0.9268,                0.88705,                0.92872,                0.94161,                0.80959,                0.56697,                0.50698,                0.89063,             0.00021471,             0.00021471,             0.00021471
                     91,                0.63794,                0.50149,                0.92557,                0.89413,                0.93008,                0.94514,                0.80971,                0.57842,                0.50541,                0.90041,             0.00019821,             0.00019821,             0.00019821
                     92,                0.63933,                0.49211,                0.92245,                0.89735,                0.93035,                0.95075,                0.81574,                0.57178,                0.49359,                0.89664,              0.0001817,              0.0001817,              0.0001817
                     93,                0.63337,                0.49617,                0.91884,                0.88217,                0.92735,                 0.9432,                0.81061,                 0.5757,                0.50743,                0.89403,              0.0001652,              0.0001652,              0.0001652
                     94,                 0.6303,                0.49716,                0.91831,                0.89092,                0.93438,                0.94632,                0.81464,                0.57372,                0.50274,                0.89411,              0.0001487,              0.0001487,              0.0001487
                     95,                0.62798,                0.48708,                0.91728,                0.89278,                0.92987,                0.94963,                0.81985,                0.56842,                0.49803,                0.89144,             0.00013219,             0.00013219,             0.00013219
                     96,                0.61608,                0.48475,                0.91713,                0.89515,                0.92893,                0.94961,                0.81992,                0.56559,                0.49814,                0.89029,             0.00011569,             0.00011569,             0.00011569
                     97,                0.62367,                0.48055,                0.91326,                0.88788,                0.93006,                0.94513,                0.81682,                0.56187,                0.49942,                0.88856,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     98,                0.61813,                0.48056,                0.91644,                0.89535,                0.92641,                0.94858,                0.82055,                0.56207,                0.49705,                0.89038,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     99,                0.61888,                0.47367,                0.91316,                0.89492,                0.93513,                0.95014,                0.82219,                0.55879,                0.49388,                 0.8881,              6.618e-05,              6.618e-05,              6.618e-05
                    100,                0.60506,                0.46736,                0.90652,                0.89932,                0.93224,                0.94948,                0.82162,                0.55705,                0.49334,                 0.8872,             4.9677e-05,             4.9677e-05,             4.9677e-05
