                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6011,                 1.7072,                 1.4106,                0.62766,                0.79274,                0.77416,                0.50072,                 1.1796,                 2.6639,                 1.1101,             0.00041675,             0.00041675,             0.00041675
                      2,                0.98897,                0.83883,                 1.0662,                0.76384,                0.81412,                0.83093,                0.57256,                  1.061,                 1.1744,                 1.1096,             0.00084456,             0.00084456,             0.00084456
                      3,                0.94441,                0.74655,                 1.0529,                0.67023,                  0.826,                0.79001,                  0.526,                 1.1042,                 1.7117,                 1.1142,              0.0012666,              0.0012666,              0.0012666
                      4,                0.93654,                0.73801,                 1.0528,                0.72652,                0.86002,                0.82109,                0.59361,                0.95372,                 1.1272,                  1.048,               0.001634,               0.001634,               0.001634
                      5,                0.91208,                0.72244,                 1.0434,                0.77106,                0.86118,                0.86642,                0.62987,                0.93233,                  1.281,                 1.0887,               0.001634,               0.001634,               0.001634
                      6,                0.93917,                0.71651,                 1.0361,                0.81259,                0.85082,                0.88292,                0.63325,                0.92679,                 1.0602,                 1.0073,               0.001623,               0.001623,               0.001623
                      7,                0.84554,                 0.6648,                 1.0168,                0.84601,                0.88559,                0.91207,                0.70122,                0.82505,                0.76243,                 1.0098,               0.001612,               0.001612,               0.001612
                      8,                 0.8623,                0.66138,                 1.0087,                0.85704,                0.89413,                0.91227,                0.69426,                 0.8399,                0.66399,                 1.0019,               0.001601,               0.001601,               0.001601
                      9,                0.83399,                0.64499,                0.99812,                0.83843,                0.88636,                0.88026,                 0.6904,                0.79372,                0.66436,                0.97859,                0.00159,                0.00159,                0.00159
                     10,                 0.8096,                0.64205,                0.98856,                0.83018,                0.89434,                0.86892,                0.64812,                0.88234,                 0.6776,                0.97853,               0.001579,               0.001579,               0.001579
                     11,                 0.8085,                0.62413,                0.98219,                0.87378,                0.90106,                0.91163,                0.73095,                 0.7307,                0.61648,                0.95145,               0.001568,               0.001568,               0.001568
                     12,                0.78059,                0.60755,                0.97577,                0.87959,                0.89008,                0.91747,                0.70966,                0.81112,                0.61941,                0.96626,               0.001557,               0.001557,               0.001557
                     13,                0.75043,                0.58525,                0.96105,                0.89015,                0.89354,                0.92437,                0.74116,                0.74702,                0.58803,                 0.9518,               0.001546,               0.001546,               0.001546
                     14,                0.76259,                0.60005,                  0.967,                0.87492,                0.91121,                0.91776,                0.74848,                 0.6985,                0.58243,                0.93444,               0.001535,               0.001535,               0.001535
                     15,                0.75997,                0.58818,                0.96894,                 0.8608,                0.90073,                0.89393,                0.70189,                0.78725,                0.62286,                 0.9427,               0.001524,               0.001524,               0.001524
                     16,                0.73964,                0.57801,                0.95672,                0.88711,                0.90946,                0.92276,                0.74514,                0.73088,                0.58703,                0.92474,               0.001513,               0.001513,               0.001513
                     17,                0.75915,                0.57942,                0.95521,                0.87895,                0.91605,                0.91766,                0.72962,                0.75181,                0.58482,                 0.9304,               0.001502,               0.001502,               0.001502
                     18,                0.74459,                0.56915,                0.95215,                0.85282,                0.92141,                0.90121,                0.73334,                0.71353,                0.59107,                0.93485,               0.001491,               0.001491,               0.001491
                     19,                0.71447,                0.56003,                0.95298,                 0.8865,                0.91182,                0.92713,                0.76872,                0.67028,                0.56855,                0.91747,                0.00148,                0.00148,                0.00148
                     20,                0.71904,                0.56966,                0.94496,                0.88341,                 0.9148,                 0.9287,                0.75712,                0.70803,                0.57475,                0.94407,               0.001469,               0.001469,               0.001469
                     21,                0.70767,                0.55128,                0.94653,                0.89257,                 0.9088,                0.93316,                 0.7583,                0.69051,                0.55818,                  0.925,               0.001458,               0.001458,               0.001458
                     22,                0.70169,                0.54513,                0.94193,                0.90466,                0.90736,                0.93825,                0.76206,                0.70672,                0.54875,                  0.917,               0.001447,               0.001447,               0.001447
