                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                0.78553,                0.60603,                0.97407,                0.87684,                0.90228,                0.92078,                0.74225,                0.71437,                0.60489,                0.96179,              0.0010069,              0.0010069,              0.0010069
                     23,                0.75064,                0.59132,                0.96386,                0.85789,                0.89647,                  0.909,                0.74361,                0.69976,                0.61392,                0.94708,             0.00097386,             0.00097386,             0.00097386
                     24,                0.76124,                0.59398,                0.96754,                0.87592,                0.91204,                0.93344,                  0.771,                0.66924,                0.59027,                0.93717,             0.00094085,             0.00094085,             0.00094085
                     25,                 0.7866,                0.59572,                0.96915,                0.87748,                0.90702,                0.92752,                0.76015,                 0.6905,                0.58099,                0.93576,             0.00090785,             0.00090785,             0.00090785
                     26,                0.76034,                 0.5876,                0.96518,                0.87557,                0.91109,                0.92208,                0.76063,                0.67685,                 0.5809,                 0.9416,             0.00087484,             0.00087484,             0.00087484
                     27,                0.74962,                0.57052,                0.95492,                0.88239,                  0.907,                0.92769,                0.76241,                0.67279,                0.57008,                0.93077,             0.00084184,             0.00084184,             0.00084184
                     28,                0.73894,                0.58166,                0.95697,                0.86543,                0.90883,                0.91417,                0.75628,                0.67771,                0.58061,                0.93278,             0.00080883,             0.00080883,             0.00080883
                     29,                0.75427,                0.58233,                0.95756,                0.89397,                0.90378,                0.93521,                0.76446,                0.69419,                0.56392,                0.93047,             0.00077582,             0.00077582,             0.00077582
                     30,                0.72983,                0.56188,                0.94902,                0.86446,                0.92325,                0.93246,                0.77848,                0.66256,                0.56548,                0.92449,             0.00074282,             0.00074282,             0.00074282
                     31,                0.73817,                0.56727,                0.95812,                 0.8854,                0.90839,                0.93841,                0.78114,                 0.6535,                 0.5554,                0.92317,             0.00070981,             0.00070981,             0.00070981
                     32,                0.72217,                0.55458,                0.94497,                0.88268,                0.90926,                0.93211,                0.77754,                0.65353,                0.58638,                0.92372,              0.0006768,              0.0006768,              0.0006768
                     33,                0.71804,                  0.554,                0.94735,                0.87213,                0.92087,                0.93525,                0.77654,                0.66146,                0.55523,                0.92199,              0.0006438,              0.0006438,              0.0006438
                     34,                0.72033,                0.55622,                 0.9488,                0.88281,                0.91629,                0.93467,                0.78121,                0.64929,                 0.5492,                0.92287,             0.00061079,             0.00061079,             0.00061079
                     35,                0.69986,                0.54422,                0.94496,                0.86301,                0.92562,                0.93084,                0.78003,                 0.6417,                0.56511,                0.91868,             0.00057778,             0.00057778,             0.00057778
                     36,                0.71795,                0.56256,                0.94588,                0.89541,                 0.9144,                0.93371,                0.77609,                0.65884,                0.55111,                0.92256,             0.00054478,             0.00054478,             0.00054478
                     37,                0.70521,                0.54843,                0.94385,                0.88721,                0.91743,                0.93853,                0.78629,                 0.6405,                0.55007,                0.91953,             0.00051177,             0.00051177,             0.00051177
                     38,                0.68837,                0.53244,                0.93924,                0.88796,                0.91025,                0.93327,                0.78496,                0.63027,                0.54964,                0.91346,             0.00047876,             0.00047876,             0.00047876
                     39,                0.69466,                0.52897,                0.94205,                0.89443,                0.91383,                 0.9361,                0.78484,                0.64139,                0.54762,                0.92001,             0.00044576,             0.00044576,             0.00044576
                     40,                0.70552,                0.53534,                0.94434,                0.90189,                 0.9136,                0.93898,                0.78911,                0.63186,                0.54172,                0.91264,             0.00041275,             0.00041275,             0.00041275
                     41,                0.71783,                0.55913,                 0.9508,                0.89349,                0.92243,                0.94093,                0.79347,                0.62615,                0.53259,                0.91479,             0.00037974,             0.00037974,             0.00037974
                     42,                0.71066,                0.54683,                0.94483,                0.89844,                0.91924,                0.94384,                0.79534,                0.62415,                0.52974,                0.91458,             0.00034674,             0.00034674,             0.00034674
                     43,                0.69748,                0.53228,                0.94783,                0.88768,                0.91346,                0.93623,                0.79243,                0.61733,                0.54042,                0.91395,             0.00031373,             0.00031373,             0.00031373
                     44,                0.68518,                0.53203,                0.94393,                0.89834,                0.91959,                 0.9425,                0.79263,                0.62988,                0.53092,                0.91814,             0.00028072,             0.00028072,             0.00028072
                     45,                 0.6809,                0.52198,                0.93986,                0.89155,                0.92263,                0.94198,                0.80008,                0.61157,                0.52276,                0.91213,             0.00024772,             0.00024772,             0.00024772
                     46,                0.67174,                0.51086,                0.93486,                0.89771,                0.92418,                0.94684,                0.80289,                 0.6115,                0.51924,                0.90593,             0.00021471,             0.00021471,             0.00021471
                     47,                0.66287,                  0.509,                 0.9303,                 0.9027,                0.92291,                0.94473,                0.80764,                0.60359,                0.51805,                0.90742,              0.0001817,              0.0001817,              0.0001817
                     48,                0.67297,                  0.512,                0.92949,                0.90202,                0.92087,                0.94511,                0.80916,                0.59648,                0.51566,                0.90041,              0.0001487,              0.0001487,              0.0001487
                     49,                0.65138,                0.50194,                 0.9279,                0.90971,                0.91477,                 0.9449,                0.80703,                0.60186,                 0.5126,                0.90807,             0.00011569,             0.00011569,             0.00011569
                     50,                0.65887,                0.50539,                0.92525,                0.90584,                0.91941,                 0.9453,                0.80974,                 0.5914,                0.51234,                0.90196,             8.2683e-05,             8.2683e-05,             8.2683e-05
